item_number,description,category,item_link,parts_link,release_year
cty0160,"Sweater Cropped with Bow, Heart Necklace, Blue Legs, Reddish Brown Hair Female Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0160,https://www.bricklink.com/catalogItemInv.asp?M=cty0160,2010
cty0339,"Sweater Cropped with Bow, Heart Necklace, Blue Short Legs, Dark Brown Hair Ponytail Long French Braided, Freckles",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0339,https://www.bricklink.com/catalogItemInv.asp?M=cty0339,2012
cty0437,"Sweater Cropped with Bow, Heart Necklace, Dark Azure Short Legs, Black Bob Cut Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0437,https://www.bricklink.com/catalogItemInv.asp?M=cty0437,2013
cty0143,"Sweater Cropped with Bow, Heart Necklace, Dark Blue Legs, Reddish Brown Female Hair over Shoulder",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0143,https://www.bricklink.com/catalogItemInv.asp?M=cty0143,2009
cty0193,"Sweater Cropped with Bow, Heart Necklace, Dark Blue Short Legs, Black Female Hair Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0193,https://www.bricklink.com/catalogItemInv.asp?M=cty0193,2010
cty0313,"Sweater Cropped with Bow, Heart Necklace, Dark Tan Legs, Black Female Hair Mid-Length",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0313,https://www.bricklink.com/catalogItemInv.asp?M=cty0313,2012
twn103,"Sweater Cropped with Bow, Heart Necklace, Green Legs, Black Bob Cut Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn103,https://www.bricklink.com/catalogItemInv.asp?M=twn103,2010
cty0292,"Sweater Cropped with Bow, Heart Necklace, Light Bluish Gray Legs, Dark Brown Hair Ponytail Long French Braided",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0292,https://www.bricklink.com/catalogItemInv.asp?M=cty0292,2012
cty0149,"Sweater Cropped with Bow, Heart Necklace, Orange Legs, Black Female Hair Mid-Length",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0149,https://www.bricklink.com/catalogItemInv.asp?M=cty0149,2009
twn134,"Sweater Cropped with Bow, Heart Necklace, Red Skirt, Bright Light Yellow Female Hair Mid-Length",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn134,https://www.bricklink.com/catalogItemInv.asp?M=twn134,2011
twn121a,"Sweater Cropped with Bow, Heart Necklace, Red Skirt, Reddish Brown Female Hair over Shoulder, Eyelashes and Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn121a,https://www.bricklink.com/catalogItemInv.asp?M=twn121a,2010
twn121,"Sweater Cropped with Bow, Heart Necklace, Red Skirt, Reddish Brown Female Hair over Shoulder, Small Eylashes and Wide Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn121,https://www.bricklink.com/catalogItemInv.asp?M=twn121,2010
cty0179a,"Sweater Cropped with Bow, Heart Necklace, Tan Legs, Reddish Brown Hair Female Ponytail, Black Eyebrows, Thin Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0179a,https://www.bricklink.com/catalogItemInv.asp?M=cty0179a,2010
cty0179,"Sweater Cropped with Bow, Heart Necklace, Tan Legs, Reddish Brown Hair Female Ponytail, Brown Eyebrows, Thin Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0179,https://www.bricklink.com/catalogItemInv.asp?M=cty0179,2010
cty0572,"Sweater Cropped with Bow, Heart Necklace, Tan Short Legs, Reddish Brown Female Hair over Shoulder",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0572,https://www.bricklink.com/catalogItemInv.asp?M=cty0572,2015
cty0504,"Sweater Cropped with Bow, Heart Necklace, White Legs, Dark Brown Hair Ponytail Long with Side Bangs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0504,https://www.bricklink.com/catalogItemInv.asp?M=cty0504,2014
twn117,"Sweater Cropped with Bow, Heart Necklace, White Legs, Dark Red Hair Ponytail Long with Side Bangs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn117,https://www.bricklink.com/catalogItemInv.asp?M=twn117,2010
cty1053,"Swimmer - Female, Red Swimsuit with White Stripes, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1053,https://www.bricklink.com/catalogItemInv.asp?M=cty1053,2019
cty0468,"Tank Top with Surfer Silhouette, Blue Legs, Blue Short Bill Cap, Life Jacket Center Buckle, Silver Sunglasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0468,https://www.bricklink.com/catalogItemInv.asp?M=cty0468,2014
cty1200,"Tank Top with Surfer Silhouette, Dark Blue Legs, Reddish Brown Hair Spiked, Life Jacket 2 Straps, Silver Sunglasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1200,https://www.bricklink.com/catalogItemInv.asp?M=cty1200,2020
cty1395,"Teacher - Male, Dark Red Suit Jacket, Sand Blue Legs, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1395,https://www.bricklink.com/catalogItemInv.asp?M=cty1395,2022
cty1021,"Teenage Boy, Medium Blue Jacket, Dark Blue Legs, Dark Brown Hair Swept Right with Front Curl",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1021,https://www.bricklink.com/catalogItemInv.asp?M=cty1021,2019
cty1022,"Teenage Girl, Black Jacket and White Shirt with Black Stripes, Dark Blue Legs, Reddish Brown Hair Female Ponytail and Fringe",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1022,https://www.bricklink.com/catalogItemInv.asp?M=cty1022,2019
cty0569,Test Plane Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0569,https://www.bricklink.com/catalogItemInv.asp?M=cty0569,2015
twn201,Ticket Lady,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn201,https://www.bricklink.com/catalogItemInv.asp?M=twn201,2014
wc027,"Timmy - Black Short Legs, Plain White Torso, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,2004
trn004,"Timmy, Dark Blue Legs, Red Cap, Backpack",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn004,https://www.bricklink.com/catalogItemInv.asp?M=trn004,2004
tne001,"Tine Milk - Blue Torso (Stickers), Blue Legs, Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=tne001,https://www.bricklink.com/catalogItemInv.asp?M=tne001,1999
cty0942,Tourist,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0942,https://www.bricklink.com/catalogItemInv.asp?M=cty0942,2018
twn408,"Tourist - Girl, Bright Pink Top with Butterflies and Flowers, Dark Turquoise Short Legs, Dark Orange Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn408,https://www.bricklink.com/catalogItemInv.asp?M=twn408,2021
cty1118,Tourist / Surfer - Dark Azure Hawaiian Shirt,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1118,https://www.bricklink.com/catalogItemInv.asp?M=cty1118,2020
cty1117,"Tourist / Surfer - Female, Lime Hoodie",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1117,https://www.bricklink.com/catalogItemInv.asp?M=cty1117,2020
cty0674,"Tow Truck Driver - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Orange Legs, Blue Cap with Hole, Stubble",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0674,https://www.bricklink.com/catalogItemInv.asp?M=cty0674,2016
cty1103,"Tow Truck Driver, Red Bandana",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1103,https://www.bricklink.com/catalogItemInv.asp?M=cty1103,2020
div001,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=div001,https://www.bricklink.com/catalogItemInv.asp?M=div001,"NA"
div002,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=div002,https://www.bricklink.com/catalogItemInv.asp?M=div002,"NA"
twn005,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn005,https://www.bricklink.com/catalogItemInv.asp?M=twn005,"NA"
rac006,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=rac006,https://www.bricklink.com/catalogItemInv.asp?M=rac006,"NA"
oct019,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=oct019,https://www.bricklink.com/catalogItemInv.asp?M=oct019,"NA"
splc003,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc003,https://www.bricklink.com/catalogItemInv.asp?M=splc003,"NA"
arc010,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=arc010,https://www.bricklink.com/catalogItemInv.asp?M=arc010,"NA"
ext017,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ext017,https://www.bricklink.com/catalogItemInv.asp?M=ext017,"NA"
rac015,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=rac015,https://www.bricklink.com/catalogItemInv.asp?M=rac015,"NA"
twn015,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn015,https://www.bricklink.com/catalogItemInv.asp?M=twn015,"NA"
twn021,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn021,https://www.bricklink.com/catalogItemInv.asp?M=twn021,"NA"
jstr006,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=jstr006,https://www.bricklink.com/catalogItemInv.asp?M=jstr006,"NA"
airbl001,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=airbl001,https://www.bricklink.com/catalogItemInv.asp?M=airbl001,"NA"
cty0021,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0021,https://www.bricklink.com/catalogItemInv.asp?M=cty0021,"NA"
cty0073,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0073,https://www.bricklink.com/catalogItemInv.asp?M=cty0073,"NA"
pln157,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=pln157,https://www.bricklink.com/catalogItemInv.asp?M=pln157,"NA"
cty0518,Town,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0518,https://www.bricklink.com/catalogItemInv.asp?M=cty0518,"NA"
wtr003,Town Vest Formal - Coachman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wtr003,https://www.bricklink.com/catalogItemInv.asp?M=wtr003,1996
twn004,"Town Vest Formal - Race Official, Black Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn004,https://www.bricklink.com/catalogItemInv.asp?M=twn004,2000
wtr004,"Town Vest Formal - Race Official, White Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wtr004,https://www.bricklink.com/catalogItemInv.asp?M=wtr004,1992
twn067,Town Vest Formal - Top Hat,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn067,https://www.bricklink.com/catalogItemInv.asp?M=twn067,2008
wtr002,Town Vest Formal - Waiter,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wtr002,https://www.bricklink.com/catalogItemInv.asp?M=wtr002,1990
wtr005,Town Vest Formal - Waiter with Chef's Hat,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wtr005,https://www.bricklink.com/catalogItemInv.asp?M=wtr005,2009
wtr001,Town Vest Formal - Waiter with Moustache,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wtr001,https://www.bricklink.com/catalogItemInv.asp?M=wtr001,1992
cty1047,"Toy Store Owner - Bright Pink Female Top, Blue Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1047,https://www.bricklink.com/catalogItemInv.asp?M=cty1047,2019
cty0916,"Trail Cyclist, Female, Red and White Race Jacket, Dark Blue Dirt Bike Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0916,https://www.bricklink.com/catalogItemInv.asp?M=cty0916,2018
cty1220,"Tram Driver - Male, Dark Red Vest, Bright Light Blue Shirt, Dark Red Legs, Dark Red Hat",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1220,https://www.bricklink.com/catalogItemInv.asp?M=cty1220,2020
cty1094,Tread Octane,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1094,https://www.bricklink.com/catalogItemInv.asp?M=cty1094,2020
cty0800,"Truck Driver - Blue Jacket over Dark Red V-Neck Sweater, Dark Bluish Gray Legs, Red Cap with Hole, Lopsided Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0800,https://www.bricklink.com/catalogItemInv.asp?M=cty0800,2017
cty1050,"Truck Driver - Blue Jacket over Dark Red V-Neck Sweater, Olive Green Legs, White Construction Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1050,https://www.bricklink.com/catalogItemInv.asp?M=cty1050,2019
cty1284,"Truck Driver - Male, Dark Red Hooded Sweatshirt, Dark Blue Legs, Dark Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1284,https://www.bricklink.com/catalogItemInv.asp?M=cty1284,2021
twn202,Truck Driver / Ride Operator,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn202,https://www.bricklink.com/catalogItemInv.asp?M=twn202,2014
cty0838,"Truck Driver, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0838,https://www.bricklink.com/catalogItemInv.asp?M=cty0838,2018
trn035,"Trucker - Blue Legs, Black Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn035,https://www.bricklink.com/catalogItemInv.asp?M=trn035,1993
trc002,"Trucker - Blue Legs, Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trc002,https://www.bricklink.com/catalogItemInv.asp?M=trc002,1988
trc003,"Trucker - Blue Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trc003,https://www.bricklink.com/catalogItemInv.asp?M=trc003,1987
trc001,"Trucker - Red Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trc001,https://www.bricklink.com/catalogItemInv.asp?M=trc001,1988
trc005,"Trucker - Red Legs, Red Helmet, Trans-Light Blue Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trc005,https://www.bricklink.com/catalogItemInv.asp?M=trc005,1991
trc004,"Trucker - White Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trc004,https://www.bricklink.com/catalogItemInv.asp?M=trc004,1990
twn025,"TV Logo in Globe on Red Jacket, Red Legs with Black Hips, Headset Pattern",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn025,https://www.bricklink.com/catalogItemInv.asp?M=twn025,1999
wc4457,"TV Logo Large Pattern on Front, LEGO Soccer Logo on Back, Blue Legs, Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=wc4457,https://www.bricklink.com/catalogItemInv.asp?M=wc4457,2002
soc048,"TV Logo Large Pattern, Black Legs, Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=soc048,https://www.bricklink.com/catalogItemInv.asp?M=soc048,2000
tv003,"TV Logo Large Pattern, Blue Legs, Blue Cap, Sunglasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=tv003,https://www.bricklink.com/catalogItemInv.asp?M=tv003,1998
ext011,"TV Logo Large Pattern, White Legs, Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ext011,https://www.bricklink.com/catalogItemInv.asp?M=ext011,1997
tv002,"TV Logo Small Pattern, Blue Legs, Black Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=tv002,https://www.bricklink.com/catalogItemInv.asp?M=tv002,1998
tv001,"TV Logo Small Pattern, White Legs, Black Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=tv001,https://www.bricklink.com/catalogItemInv.asp?M=tv001,1997
trn017,"TV Logo Small Pattern, White Legs, Black Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn017,https://www.bricklink.com/catalogItemInv.asp?M=trn017,1999
cty0567,Utility Shuttle Astronaut - Female,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0567,https://www.bricklink.com/catalogItemInv.asp?M=cty0567,2015
cty0568,Utility Shuttle Astronaut - Male,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0568,https://www.bricklink.com/catalogItemInv.asp?M=cty0568,2015
vel001,"Velux Sticker on White Torso, Red Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=vel001,https://www.bricklink.com/catalogItemInv.asp?M=vel001,1996
ver005,"Vertical Lines Blue & Red - White Arms - White Legs, Red Classic Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver005,https://www.bricklink.com/catalogItemInv.asp?M=ver005,1984
ver001,"Vertical Lines Red & Blue - Blue Arms - Blue Legs, Brown Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver001,https://www.bricklink.com/catalogItemInv.asp?M=ver001,1985
trn040,"Vertical Lines Red & Blue - Blue Arms - Blue Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn040,https://www.bricklink.com/catalogItemInv.asp?M=trn040,1991
ver004,"Vertical Lines Red & Blue - Blue Arms - Blue Legs, Red Classic Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver004,https://www.bricklink.com/catalogItemInv.asp?M=ver004,1980
ver010,"Vertical Lines Red & Blue - Blue Arms - Red Legs, Black Pigtails Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver010,https://www.bricklink.com/catalogItemInv.asp?M=ver010,1982
ver011,"Vertical Lines Red & Blue - Blue Arms - Red Legs, Blue Arms, Red Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver011,https://www.bricklink.com/catalogItemInv.asp?M=ver011,1990
ver013,"Vertical Lines Red & Blue - Blue Arms - Red Legs, Red Classic Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver013,https://www.bricklink.com/catalogItemInv.asp?M=ver013,1983
ver008,"Vertical Lines Red & Blue - Blue Arms - White Legs, Black Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver008,https://www.bricklink.com/catalogItemInv.asp?M=ver008,1988
ver002,"Vertical Lines Red & Blue - Blue Arms - White Legs, Red Helmet, Trans-Light Blue Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver002,https://www.bricklink.com/catalogItemInv.asp?M=ver002,1992
ver012,"Vertical Lines Red & Blue - Blue Arms - White Legs, White Red/Green Striped Helmet, Trans-Light Blue Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver012,https://www.bricklink.com/catalogItemInv.asp?M=ver012,1999
ver003,"Vertical Lines Red & Blue - Red Arms - Black Legs, Brown Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver003,https://www.bricklink.com/catalogItemInv.asp?M=ver003,1984
ver017,"Vertical Lines Red & Blue - Red Arms - Blue Legs, Black Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver017,https://www.bricklink.com/catalogItemInv.asp?M=ver017,1985
ver014,"Vertical Lines Red & Blue - Red Arms - Red Legs, Black Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver014,https://www.bricklink.com/catalogItemInv.asp?M=ver014,1987
ver007,"Vertical Lines Red & Blue - Red Arms - Red Legs, Black Pigtails Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver007,https://www.bricklink.com/catalogItemInv.asp?M=ver007,1983
ver016,"Vertical Lines Red & Blue - Red Arms - Red Legs, Brown Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=ver016,https://www.bricklink.com/catalogItemInv.asp?M=ver016,1985
