item_number,description,category,item_link,parts_link,release_year,parts_id,parts_description
twn394,"Female with Medium Lavender Jacket, Medium Blue Legs, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn394,https://www.bricklink.com/catalogItemInv.asp?M=twn394,2020,973pb2341c01,"Medium Lavender Torso Female Open Jacket with 4 Buttons, Silver Pendant Necklace, Lavender Shirt Pattern / Medium Lavender Arms / Yellow Hands "
twn394,"Female with Medium Lavender Jacket, Medium Blue Legs, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn394,https://www.bricklink.com/catalogItemInv.asp?M=twn394,2020,3626cpb1571,"Yellow Minifigure, Head Dual Sided Female Brown Eyebrows, Peach Lips, Pensive Smile / Scared Pattern - Hollow Stud "
trn249,"Female with Reddish Brown Apron with Cup and Name Tag Pattern, Bright Light Yellow Hair Female Large High Bun, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn249,https://www.bricklink.com/catalogItemInv.asp?M=trn249,2018,27186,"Bright Light Yellow Minifigure, Hair Female with Large High Bun "
trn249,"Female with Reddish Brown Apron with Cup and Name Tag Pattern, Bright Light Yellow Hair Female Large High Bun, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn249,https://www.bricklink.com/catalogItemInv.asp?M=trn249,2018,970c00,Reddish Brown Hips  and Legs Plain 
trn249,"Female with Reddish Brown Apron with Cup and Name Tag Pattern, Bright Light Yellow Hair Female Large High Bun, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn249,https://www.bricklink.com/catalogItemInv.asp?M=trn249,2018,973pb3256c01,White Torso Reddish Brown Apron with Cup and Name Tag Pattern / White Arms / Yellow Hands 
trn249,"Female with Reddish Brown Apron with Cup and Name Tag Pattern, Bright Light Yellow Hair Female Large High Bun, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn249,https://www.bricklink.com/catalogItemInv.asp?M=trn249,2018,3626cpb1567,"Yellow Minifigure, Head Female Glasses Black, Brown Eyebrows, Open Mouth Smile with Peach Lips Pattern - Hollow Stud "
twn377,"Female with Reddish Brown Ponytail and Swept Sideways Fringe Hair, Red Scarf, Blue Striped Shirt and Green Pants",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn377,https://www.bricklink.com/catalogItemInv.asp?M=twn377,2019,970c00,Green Hips  and Legs Plain 
twn377,"Female with Reddish Brown Ponytail and Swept Sideways Fringe Hair, Red Scarf, Blue Striped Shirt and Green Pants",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn377,https://www.bricklink.com/catalogItemInv.asp?M=twn377,2019,87990,"Reddish Brown Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
twn377,"Female with Reddish Brown Ponytail and Swept Sideways Fringe Hair, Red Scarf, Blue Striped Shirt and Green Pants",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn377,https://www.bricklink.com/catalogItemInv.asp?M=twn377,2019,973pb2734c01,White Torso Female Shirt with Red Scarf and 5 Dark Azure Stripes Pattern / Yellow Arms / Yellow Hands 
twn377,"Female with Reddish Brown Ponytail and Swept Sideways Fringe Hair, Red Scarf, Blue Striped Shirt and Green Pants",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn377,https://www.bricklink.com/catalogItemInv.asp?M=twn377,2019,3626cpb0633,"Yellow Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud "
twn393,"Female with Sports Jacket, Black Legs, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn393,https://www.bricklink.com/catalogItemInv.asp?M=twn393,2020,970c00,Black Hips  and Legs Plain 
twn393,"Female with Sports Jacket, Black Legs, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn393,https://www.bricklink.com/catalogItemInv.asp?M=twn393,2020,973pb3855c01,Dark Azure Torso Sports Jacket with Orange 'NB' and 'SQUIDS' on Back Pattern / Orange Arms / Yellow Hands 
twn393,"Female with Sports Jacket, Black Legs, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn393,https://www.bricklink.com/catalogItemInv.asp?M=twn393,2020,85974,"Reddish Brown Minifigure, Hair Female Mid-Length with Part over Right Shoulder "
twn393,"Female with Sports Jacket, Black Legs, Reddish Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn393,https://www.bricklink.com/catalogItemInv.asp?M=twn393,2020,3626cpb2381,"Yellow Minifigure, Head Female Black Eyebrows, Eyelashes, Peach Lips, Smile, Teeth Pattern - Hollow Stud "
twn391,"Female with Striped Black and White Shirt, Black Jacket, Dark Bluish Gray Legs, Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn391,https://www.bricklink.com/catalogItemInv.asp?M=twn391,2020,973pb2828c01,Black Torso Female Leather Jacket with Silver Snaps and Zipper over White Striped Shirt Pattern / Black Arms / Yellow Hands 
twn391,"Female with Striped Black and White Shirt, Black Jacket, Dark Bluish Gray Legs, Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn391,https://www.bricklink.com/catalogItemInv.asp?M=twn391,2020,970c00,Dark Bluish Gray Hips  and Legs Plain 
twn391,"Female with Striped Black and White Shirt, Black Jacket, Dark Bluish Gray Legs, Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn391,https://www.bricklink.com/catalogItemInv.asp?M=twn391,2020,87990,"Dark Brown Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
twn391,"Female with Striped Black and White Shirt, Black Jacket, Dark Bluish Gray Legs, Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn391,https://www.bricklink.com/catalogItemInv.asp?M=twn391,2020,3626cpb2588,"Yellow Minifigure, Head Dual Sided Female, Dark Brown Eyebrows, Glasses, Beauty Mark, Scared / Crooked Smile Pattern - Hollow Stud "
cty1322,"Female, Blue Jacket over Dark Red V-Neck Sweater, Dark Blue Legs, Medium Nougat Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1322,https://www.bricklink.com/catalogItemInv.asp?M=cty1322,2021,973pb1558c01,Blue Torso Jacket with Pockets over Dark Red V-Neck Sweater Pattern / Blue Arms / Yellow Hands 
cty1322,"Female, Blue Jacket over Dark Red V-Neck Sweater, Dark Blue Legs, Medium Nougat Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1322,https://www.bricklink.com/catalogItemInv.asp?M=cty1322,2021,970c00,Dark Blue Hips  and Legs Plain 
cty1322,"Female, Blue Jacket over Dark Red V-Neck Sweater, Dark Blue Legs, Medium Nougat Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1322,https://www.bricklink.com/catalogItemInv.asp?M=cty1322,2021,87990,"Medium Nougat Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
cty1322,"Female, Blue Jacket over Dark Red V-Neck Sweater, Dark Blue Legs, Medium Nougat Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1322,https://www.bricklink.com/catalogItemInv.asp?M=cty1322,2021,3626cpb1746,"Yellow Minifigure, Head Female Black Eyebrows, Left Raised, Eyelashes, Peach Lips, Smirk Pattern - Hollow Stud "
cty1116,"Female, Bright Pink Top, Medium Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1116,https://www.bricklink.com/catalogItemInv.asp?M=cty1116,2020,37823,"Bright Light Yellow Minifigure, Hair Female Short Tousled with Side Part "
cty1116,"Female, Bright Pink Top, Medium Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1116,https://www.bricklink.com/catalogItemInv.asp?M=cty1116,2020,973pb3165c01,Bright Pink Torso Female Top with Yellow Neck and White Undershirt Pattern / Bright Pink Arms / Yellow Hands 
cty1116,"Female, Bright Pink Top, Medium Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1116,https://www.bricklink.com/catalogItemInv.asp?M=cty1116,2020,970c00,Medium Azure Hips  and Legs Plain 
cty1116,"Female, Bright Pink Top, Medium Azure Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1116,https://www.bricklink.com/catalogItemInv.asp?M=cty1116,2020,3626cpb1277,"Yellow Minifigure, Head Dual Sided Female Black Eyebrows, Dark Pink Lips, Eyelashes / Sunglasses with Medium Lavender Frames Pattern - Hollow Stud "
twn385,"Female, Bushy Black Hair, Medium Lavender Jacket on Lavender Shirt, Medium Blue Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn385,https://www.bricklink.com/catalogItemInv.asp?M=twn385,2020,29634,"Black Minifigure, Hair Female Very Curly, Parted in Middle "
twn385,"Female, Bushy Black Hair, Medium Lavender Jacket on Lavender Shirt, Medium Blue Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn385,https://www.bricklink.com/catalogItemInv.asp?M=twn385,2020,970c00,Medium Blue Hips  and Legs Plain 
twn385,"Female, Bushy Black Hair, Medium Lavender Jacket on Lavender Shirt, Medium Blue Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn385,https://www.bricklink.com/catalogItemInv.asp?M=twn385,2020,973pb2341c01,"Medium Lavender Torso Female Open Jacket with 4 Buttons, Silver Pendant Necklace, Lavender Shirt Pattern / Medium Lavender Arms / Yellow Hands "
twn385,"Female, Bushy Black Hair, Medium Lavender Jacket on Lavender Shirt, Medium Blue Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn385,https://www.bricklink.com/catalogItemInv.asp?M=twn385,2020,3626cpb1352,"Yellow Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Peach Lips, Open Smile with Teeth / Sleeping Pattern - Hollow Stud "
twn288,"Female, Dark Pink Striped Top, Dark Purple Legs, Dark Brown Hair Ponytail and Swept Sideways Fringe",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn288,https://www.bricklink.com/catalogItemInv.asp?M=twn288,2017,973pb1978c01,Bright Pink Torso Female Top with Dark Pink Stripes and Flower Necklace Pattern / Yellow Arms / Yellow Hands 
twn288,"Female, Dark Pink Striped Top, Dark Purple Legs, Dark Brown Hair Ponytail and Swept Sideways Fringe",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn288,https://www.bricklink.com/catalogItemInv.asp?M=twn288,2017,87990,"Dark Brown Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
