"","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode","gender","age","expression"
"267","3626pb0489","Minifigure, Head Dual Sided Female Black Long Eyebrows, Eyelashes, Medium Nougat Cheek Lines, Red Lips, Smirk, Chin Dimple and Silver Goggles with Reddish Brown Strap / Neutral and Bright Light Orange Eyes Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0489","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0489&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0489#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0489&ColorID=90","#faccae","male","no tag"," Chin Dimple and Silver Goggles with Reddish Brown Strap / Neutral and Bright Light Orange Eyes Pattern"
"268","3626pb0416","Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Black Eyelashes, Nougat Eye Shadow, Dark Red Lips, Frown / Grin Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0416","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0416&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0416#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0416&ColorID=90","#faccae","male","no tag"," Frown / Grin Pattern"
"269","3626pb1571","Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Black Eyelashes, Nougat Lips, Slight Grin / Scared Open Mouth with Teeth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb1571","https://www.bricklink.com/catalogItemIn.asp?P=3626pb1571&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb1571#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb1571&ColorID=3","#f3d000","male","no tag"," Slight Grin / Scared Open Mouth with Teeth Pattern"
"270","3626pb0482","Minifigure, Head Dual Sided Female Reddish Brown Thin Eyebrows, Black Eyelashes, Medium Nougat Lips, Grin / Annoyed Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0482","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0482&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0482#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0482&ColorID=90","#faccae","male","no tag"," Grin / Annoyed Pattern"
"271","3626pb0476","Minifigure, Head Dual Sided Female with Thin Dark Orange Eyebrows, Medium Nougat Freckles, Dark Nougat Lips, Smile / Frown Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0476","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0476&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0476#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0476&ColorID=90","#faccae","male","no tag"," Smile / Frown Pattern"
"272","3626pb0494","Minifigure, Head Dual Sided Female, Dark Pink Lips, Spectrespecs / No Spectrespecs Pattern (HP Luna)","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0494","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0494&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0494#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0494&ColorID=90","#faccae","male","no tag"," Spectrespecs / No Spectrespecs Pattern (HP Luna)"
"273","3626pb0404","Minifigure, Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0404","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0404&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0404#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0404&ColorID=3","#f3d000","male","no tag"," Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Pattern"
"274","3626pb0448","Minifigure, Head Dual Sided Headset and Green Glasses with Red Bars, Glasses Down / Glasses Up and Mouth Open Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0448","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0448&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0448#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0448&ColorID=3","#f3d000","no tag","no tag"," Glasses Down / Glasses Up and Mouth Open Pattern"
"275","3626pb0473","Minifigure, Head Dual Sided HP Bellatrix with Medium Nougat Eye Shadow and Dark Red Lips, Laughing / Scared Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0473","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0473&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0473#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0473&ColorID=90","#faccae","no tag","no tag"," Laughing / Scared Pattern"
"276","3626pb0491","Minifigure, Head Dual Sided HP Draco Smirking / Troubled Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0491","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0491&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0491#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0491&ColorID=90","#faccae","no tag","no tag"," Head Dual Sided HP Draco Smirking / Troubled Pattern"
"277","3626pb0485","Minifigure, Head Dual Sided Light Bluish Gray and Dark Bluish Gray Bushy Eyebrows, Upper Eyelids, Medium Nougat Chin Dimple and Wrinkles, Wavy Neutral Mouth and Glasses with Gold Frames / Grin Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0485","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0485&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0485#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0485&ColorID=90","#faccae","male","old"," Wavy Neutral Mouth and Glasses with Gold Frames / Grin Pattern"
"278","3626pb0398","Minifigure, Head Dual Sided Reddish Brown Eyebrows and Beard Stubble, Grin / Worried Wavy Mouth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0398","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0398&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0398#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0398&ColorID=3","#f3d000","male","no tag"," Grin / Worried Wavy Mouth Pattern"
"279","3626pb0447","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Eyes and Spots, Light Bluish Gray Goggles with Bright Light Orange Lenses, Angry Smirk / Wide Open Mouth Smile with Teeth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0447","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0447&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0447#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0447&ColorID=3","#f3d000","no tag","no tag"," Angry Smirk / Wide Open Mouth Smile with Teeth Pattern"
"280","3626pb0396","Minifigure, Head Dual Sided Reddish Brown Thick Eyebrows, Black Cheek Lines and Chin Dimple, Scared Open Mouth with Top Teeth / Stern Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0396","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0396&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0396#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0396&ColorID=3","#f3d000","no tag","no tag"," Scared Open Mouth with Top Teeth / Stern Pattern"
"281","3626pb0333","Minifigure, Head Dual Sided Thin Black Eyebrows, Open Mouth Smile with Top Teeth / Surprised Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0333","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0333&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0333#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0333&ColorID=3","#f3d000","no tag","no tag"," Open Mouth Smile with Top Teeth / Surprised Pattern"
"282","3626pb0430","Minifigure, Head Female Black Eyebrows, Crooked Smile, Peach Lips Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0430","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0430&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0430#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0430&ColorID=3","#f3d000","male","no tag"," Peach Lips Pattern"
"283","3626pb0410","Minifigure, Head Female Black Eyebrows, Eyelashes, Dark Tan Eye Shadow, Dark Blue Lips and Markings, Grin Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0410","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0410&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0410#T=C","Tan",2,"https://www.bricklink.com/catalogPG.asp?P=3626pb0410&ColorID=2","#dbc69a","male","no tag"," Grin Pattern"
"284","3626pb0464","Minifigure, Head Female Black Thin Eyebrows, Eyelashes, Dark Pink Eye Shadow and Lips, Beauty Mark, Open Mouth Smile with Top Teeth and Red Tongue Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0464","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0464&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0464#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0464&ColorID=3","#f3d000","male","no tag"," Open Mouth Smile with Top Teeth and Red Tongue Pattern"
"285","3626pb1211","Minifigure, Head Female Black Thin Eyebrows, Eyelashes, Nougat Lips, Grin Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb1211","https://www.bricklink.com/catalogItemIn.asp?P=3626pb1211&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb1211#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb1211&ColorID=3","#f3d000","male","no tag"," Grin Pattern"
"286","3626pb0481","Minifigure, Head Female Dark Bluish Gray Thin Eyebrows, Left Raised, Black Eyelashes, Dark Orange Lips, Medium Nougat Jowl Lines, Chin Dimple and Wrinkles, Smirk Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0481","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0481&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0481#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0481&ColorID=90","#faccae","male","old"," Smirk Pattern"
"287","3626pb0411","Minifigure, Head Female Reddish Brown Eyebrows, Black Eyelashes, Dark Orange Lips, Open Mouth Smile with Teeth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0411","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0411&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0411#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0411&ColorID=3","#f3d000","male","no tag"," Open Mouth Smile with Teeth Pattern"
"288","3626pb0439","Minifigure, Head Female Reddish Brown Thin Eyebrows, Black Long Eyelashes, Nougat Lips, Open Mouth Smile with Teeth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0439","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0439&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0439#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0439&ColorID=3","#f3d000","male","no tag"," Open Mouth Smile with Teeth Pattern"
"289","3626pb0477","Minifigure, Head Female with Dark Orange Eyebrows, Nougat Lips, Medium Nougat Chin Dimple and Crow's Feet, and Closed Mouth Smile Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0477","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0477&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0477#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0477&ColorID=90","#faccae","male","old"," and Closed Mouth Smile Pattern"
"290","3626pb0457","Minifigure, Head Female with Pink Lips, Thin Brown Eyebrows and White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0457","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0457&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0457#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0457&ColorID=3","#f3d000","male","no tag"," Thin Brown Eyebrows and White Pupils Pattern"
"291","3626pb0468","Minifigure, Head Glasses with Black and Silver Sunglasses, Chin Dimple Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0468","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0468&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0468#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0468&ColorID=3","#f3d000","no tag","no tag"," Chin Dimple Pattern"
"292","3626pb0460","Minifigure, Head Glasses with Monocle on Chain and Bushy Dark Bluish Gray Eyebrows and Moustache Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0460","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0460&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0460#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0460&ColorID=3","#f3d000","male","no tag"," Head Glasses with Monocle on Chain and Bushy Dark Bluish Gray Eyebrows and Moustache Pattern"
"293","3626pb0469","Minifigure, Head Glasses with Orange Sunglasses, Brown Eyebrows and Crooked Smile Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0469","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0469&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0469#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0469&ColorID=3","#f3d000","no tag","no tag"," Brown Eyebrows and Crooked Smile Pattern"
"294","3626pb0428","Minifigure, Head Male Black Crooked Eyebrows, Vertical Cheek Lines, White Mouth and White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0428","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0428&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0428#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0428&ColorID=3","#f3d000","male","no tag"," White Mouth and White Pupils Pattern"
"295","3626pb0429","Minifigure, Head Male Black Eyebrows with Crow's Feet Wrinkles and White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0429","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0429&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0429#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0429&ColorID=3","#f3d000","male","old"," Head Male Black Eyebrows with Crow's Feet Wrinkles and White Pupils Pattern"
"296","3626pb0426","Minifigure, Head Male Black Eyebrows, Cheek Lines and White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0426","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0426&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0426#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0426&ColorID=3","#f3d000","male","no tag"," Cheek Lines and White Pupils Pattern"
"297","3626pb0458","Minifigure, Head Male Brown Stubble, Brown Eyebrows, Crooked Smile and Cheek Lines Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0458","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0458&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0458#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0458&ColorID=3","#f3d000","male","no tag"," Crooked Smile and Cheek Lines Pattern"
"298","3626pb0435","Minifigure, Head Male Crooked Smile, Black Eyes with White Pupils, Black Eyebrows Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0435","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0435&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0435#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0435&ColorID=3","#f3d000","male","no tag"," Black Eyebrows Pattern"
"299","3626pb0478","Minifigure, Head Male Dark Orange Eyebrows, Medium Nougat Wrinkles and Chin Dimple, Open Mouth Smile with Teeth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0478","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0478&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0478#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0478&ColorID=90","#faccae","male","old"," Open Mouth Smile with Teeth Pattern"
"300","3626pb0493","Minifigure, Head Male HP Hagrid Wrinkles Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0493","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0493&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0493#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0493&ColorID=90","#faccae","male","old"," Head Male HP Hagrid Wrinkles Pattern"
"301","3626pb0405","Minifigure, Head Male Reddish Brown Eyebrows, Open Lopsided Grin with Teeth, White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0405","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0405&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0405#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0405&ColorID=3","#f3d000","male","no tag"," White Pupils Pattern"
"302","3626pb0401","Minifigure, Head Male Stern Black Eyebrows, Pupils, Orange Visor and Chin Strap Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0401","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0401&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0401#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0401&ColorID=90","#faccae","male","no tag"," Orange Visor and Chin Strap Pattern"
"303","3626pb0425","Minifigure, Head Male Stubble, Brown Eyebrows and Sideburns, White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0425","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0425&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0425#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0425&ColorID=3","#f3d000","male","no tag"," White Pupils Pattern"
"304","3626pb0461","Minifigure, Head Moustache Curly Long, Open Mouth Grin, White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0461","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0461&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0461#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0461&ColorID=3","#f3d000","male","no tag"," White Pupils Pattern"
"305","3626pb0331","Minifigure, Head Reddish Brown Eyebrows, Glasses with Light Bluish Gray Frame and White Lenses, Open Mouth Smile with Teeth Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0331","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0331&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0331#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0331&ColorID=3","#f3d000","no tag","no tag"," Open Mouth Smile with Teeth Pattern"
"306","3626pb0484","Minifigure, Head Stubble, Bushy Eyebrows, Forehead Lines Pattern (HP Argus Filch)","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0484","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0484&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0484#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0484&ColorID=90","#faccae","male","no tag"," Forehead Lines Pattern (HP Argus Filch)"
"307","3626pb0414","Minifigure, Head Thick Black Eyebrows, Full Beard and Pointed Sideburns Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0414","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0414&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0414#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0414&ColorID=90","#faccae","male","no tag"," Full Beard and Pointed Sideburns Pattern"
"308","3626pb0432","Minifigure, Head Thin Crooked Eyebrows, Curly Moustache, Goatee, and White Pupils Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0432","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0432&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0432#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0432&ColorID=3","#f3d000","male","no tag"," and White Pupils Pattern"
"309","3626pb0433","Minifigure, Head Vertical Cheek Lines, Straight Mouth and White Pupils Pattern (Crash Test Dummy)","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0433","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0433&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0433#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0433&ColorID=3","#f3d000","no tag","no tag"," Straight Mouth and White Pupils Pattern (Crash Test Dummy)"
"310","3626pb0450","Minifigure, Head White and Dark Bluish Gray Bushy Eyebrows, Full Beard, and Moustache, Small Grin Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0450","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0450&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0450#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0450&ColorID=3","#f3d000","male","no tag"," Small Grin Pattern"
"311","3626pb0441","Minifigure, Head White Eyes, Black Pupils, and Dark Orange Nose Pattern","2010","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0441","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0441&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0441#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb0441&ColorID=90","#faccae","no tag","no tag"," and Dark Orange Nose Pattern"
"312","3626pb0614","Minifigure, Head Beard Black, Bushy Eyebrows, Angry Mouth, White Pupils Pattern","2011","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0614","https://www.bricklink.com/catalogItemIn.asp?P=3626pb0614&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb0614#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb0614&ColorID=3","#f3d000","male","no tag"," White Pupils Pattern"
