"","X","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode"
"440",703,"3626pb3543","Minifigure, Head Dual Sided Female Black Eyebrows, Long Eyelashes, Medium Nougat Lips, Gold Stripes Tattoo, Evil Open Mouth Smile with Teeth / Scowl Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3543","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3543&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3543#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3543&ColorID=3","#f3d000"
"441",705,"3626pb3575","Minifigure, Head Dual Sided Female Black Eyebrows, Medium Nougat Lips, Open Mouth with Teeth, Grin / Frown, Lime Eyes, Bright Green Mask, White Lightning Bolts Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3575","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3575&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3575#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3575&ColorID=90","#faccae"
"442",707,"3626pb3671","Minifigure, Head Dual Sided Female Black Eyebrows, Olive Green Spots and Lines, Medium Nougat Lips, Angry Frown / Open Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3671","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3671&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3671#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3671&ColorID=3","#f3d000"
"443",708,"3626pb3753","Minifigure, Head Dual Sided Female Black Eyebrows, Scar, Olive Green Scuff Mark, Nougat Lips, Lopsided Grin / Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3753","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3753&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3753#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3753&ColorID=3","#f3d000"
"444",709,"3626pb3648","Minifigure, Head Dual Sided Female Black Eyebrows, Single Eyelashes, Dark Bluish Gray Tattoos, Dark Red Lips, Frown / Angry Bared Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3648","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3648&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3648#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3648&ColorID=241","#d9c594"
"445",712,"3626pb3515","Minifigure, Head Dual Sided Female Black Glasses, Dark Bluish Gray Eyebrows, Medium Nougat Lips and Wrinkles, Smirk / Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3515","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3515&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3515#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3515&ColorID=3","#f3d000"
"446",715,"3626pb3738","Minifigure, Head Dual Sided Female Dark Brown Eyebrows, Black Eyelashes, Copper Eye Shadow, Gold Lips, Closed Mouth Smile / Open Mouth Grin with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3738","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3738&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3738#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3738&ColorID=88","#843419"
"447",716,"3626pb3664","Minifigure, Head Dual Sided Female Dark Brown Eyebrows, Bright Light Orange Eyes, Medium Nougat Eye Shadow, Freckles, Nougat Lips, Neutral / Open Mouth Scowl Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3664","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3664&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3664#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3664&ColorID=90","#faccae"
"448",717,"3626pb3698","Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Medium Nougat Lips and Wrinkles, Slight Smile / Open Mouth Angry Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3698","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3698&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3698#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3698&ColorID=90","#faccae"
"449",718,"3626pb3731","Minifigure, Head Dual Sided Female Dark Purple Eyebrows and Lips, Black Eyelashes, Bright Pink Eye Shadow, Closed Mouth Smile / Eyes Closed with Red Tongue and Gap in Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3731","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3731&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3731#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3731&ColorID=241","#d9c594"
"450",719,"3626pb3645","Minifigure, Head Dual Sided Female Dark Silver and Silver Mechanical Device, Nougat Lips, Visor and Grin / Dark Brown Eyebrows, Black Single Eyelashes, Lopsided Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3645","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3645&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3645#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3645&ColorID=241","#d9c594"
"451",721,"3626pb3695","Minifigure, Head Dual Sided Female Medium Nougat Eyebrows, Black Eyelashes, Nougat Chin Dimple, Neutral / Sleeping with Closed Eyes Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3695","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3695&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3695#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3695&ColorID=90","#faccae"
"452",722,"3626pb3506","Minifigure, Head Dual Sided Female Thin Black Eyebrows, Dark Turquoise Lips, and Crooked Smile / Closed Eyes, Open Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3506","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3506&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3506#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3506&ColorID=3","#f3d000"
"453",723,"3626pb3501","Minifigure, Head Dual Sided Female Thin Black Eyebrows, Nougat Eye Shadow and Lips, Smile / Gold Tiara and Dark Turquoise Highlights Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3501","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3501&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3501#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3501&ColorID=3","#f3d000"
"454",724,"3626pb3614","Minifigure, Head Dual Sided Female, Dark Orange Eyebrows and Freckles, Bright Pink Lips, Smile / Medium Azure Sunglasses with Black Lenses Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3614","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3614&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3614#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3614&ColorID=90","#faccae"
"455",726,"3626pb3533","Minifigure, Head Dual Sided Female, Medium Nougat Eyebrows and Lips, Black Eyes and Mouth Neutral / Smile with Gold Mesh Face Veil Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3533","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3533&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3533#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3533&ColorID=90","#faccae"
"456",727,"3626pb3617","Minifigure, Head Dual Sided Female, Thin Black Eyebrows, Long Eyelashes, Dimple, Dark Pink Lips, Closed Mouth Smile / Open Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3617","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3617&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3617#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3617&ColorID=241","#d9c594"
"457",728,"3626pb3616","Minifigure, Head Dual Sided Female, Thin Black Eyebrows, Long Eyelashes, Medium Nougat Lips, Closed Mouth Smile / Open Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3616","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3616&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3616#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3616&ColorID=90","#faccae"
"458",729,"3626pb3619","Minifigure, Head Dual Sided Light Bluish Gray Bushy Eyebrows and Sideburns, Medium Nougat Wrinkles, Grin / Open Mouth Grimace with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3619","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3619&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3619#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3619&ColorID=90","#faccae"
"459",730,"3626pb3693","Minifigure, Head Dual Sided Medium Nougat Eyebrows, Nougat Chin Dimple, Angry Frown / Open Mouth Smile with Top Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3693","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3693&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3693#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3693&ColorID=90","#faccae"
"460",731,"3626pb3694","Minifigure, Head Dual Sided Medium Nougat Eyebrows, Upper Eyelids, Nougat Chin Dimple, Neutral / Open Mouth Scowl with Top Teeth and Red Tongue Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3694","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3694&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3694#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3694&ColorID=90","#faccae"
"461",734,"3626pb3667","Minifigure, Head Dual Sided Reddish Brown Eyebrow Left, Bright Green Eyebrow Right, Lime Eye and Slime, Smirk / Lopsided Open Mouth Smile with Teeth Parted Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3667","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3667&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3667#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3667&ColorID=3","#f3d000"
"462",736,"3626pb3684","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Bright Light Yellow Splotch, Open Mouth Smile with Teeth / Sleeping Pattern (BAM)",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3684","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3684&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3684#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3684&ColorID=3","#f3d000"
"463",737,"3626pb3511","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Dark Orange Cheek Lines, and Open Mouth Smile / Smirk Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3511","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3511&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3511#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3511&ColorID=3","#f3d000"
"464",739,"3626pb3651","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Medium Nougat Cheek Lines and Chin Dimple, Smirk / Closed Eyes and Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3651","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3651&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3651#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3651&ColorID=90","#faccae"
"465",741,"3626pb3803","Minifigure, Head Dual Sided Reddish Brown Eyebrows, Moustache and Beard with Light Bluish Gray Highlights, Grin / Angry Open Mouth with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3803","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3803&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3803#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3803&ColorID=90","#faccae"
"466",742,"3626pb3685","Minifigure, Head Dual Sided Silver Eyebrows, Light Bluish Gray Beard, Moustache, Black Glasses with White Lenses, Open Eyes / Sleeping Pattern (BAM)",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3685","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3685&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3685#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3685&ColorID=3","#f3d000"
"467",744,"3626pb3518","Minifigure, Head Dual Sided Thick Black Eyebrows and Moustache, Light Bluish Gray Beard Stubble, Closed Eyes and Eyebrow Raised / Small Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3518","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3518&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3518#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3518&ColorID=3","#f3d000"
"468",745,"3626pb3630","Minifigure, Head Dual Sided Thick Black Eyebrows, 2 Red Spots, Eyebrow Raised and Open Mouth Smile with Teeth / Angry Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3630","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3630&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3630#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3630&ColorID=3","#f3d000"
"469",747,"3626pb3644","Minifigure, Head Dual Sided Thick Black Eyebrows, Reddish Brown Chin Dimple, Grin / Scared Open Mouth with Red Tongue Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3644","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3644&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3644#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3644&ColorID=150","#dd9f55"
"470",748,"3626pb3508","Minifigure, Head Dual Sided Thin Black Eyebrows, Medium Nougat Cheek Lines, and Open Mouth Smile / Sweat Drop, Grimace Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3508","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3508&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3508#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3508&ColorID=3","#f3d000"
"471",750,"3626pb3525","Minifigure, Head Dual Sided White and Light Bluish Gray Bushy Eyebrows, Medium Nougat Cheek Lines, Chin Dimple, and Wrinkles, Smirk / Angry Bared Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3525","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3525&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3525#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3525&ColorID=90","#faccae"
"472",751,"3626pb3712","Minifigure, Head Dual Sided White and Light Bluish Gray Bushy Eyebrows, Medium Nougat Wrinkles and Crow's Feet, Coral Cheeks, Surprised / Open Mouth with Teeth and Tongue Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3712","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3712&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3712#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3712&ColorID=90","#faccae"
"473",752,"3626pb3558","Minifigure, Head Dual Sided White Bushy Eyebrows, Medium Nougat Wrinkles and Chin Dimple, Open Mouth Smile with White Teeth and Red Tongue / Grin Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3558","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3558&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3558#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3558&ColorID=90","#faccae"
"474",754,"3626pb3595","Minifigure, Head Dual Sided White Thick Eyebrows, Moustache and Beard, Dark Orange Wrinkles, Black Eyes and Mouth Closed Angry / Open Black Tooth, Medium Lavender Left Eye Contour Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3595","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3595&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3595#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3595&ColorID=241","#d9c594"
"475",760,"3626pb3723","Minifigure, Head Female Black Eyebrows, Eyelashes, Dark Orange Lips, Tan Hearing Aid on Left, Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3723","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3723&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3723#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3723&ColorID=28","#f8ae79"
"476",761,"3626pb3719","Minifigure, Head Female Black Eyebrows, Eyes and Eyelashes, Reddish Brown Lips, Neutral Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3719","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3719&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3719#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3719&ColorID=150","#dd9f55"
"477",762,"3626pb3686","Minifigure, Head Female Black Eyebrows, Lime Eyes, Eye Shadow, Spots, Cheek Lines and Lips, Crooked Open Mouth Smile Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3686","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3686&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3686#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3686&ColorID=3","#f3d000"
"478",763,"3626pb3522","Minifigure, Head Female Black Thick Eyebrows and Single Eyelashes, Nougat Lips, Gold Dots, Silver Stars Constellation, Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3522","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3522&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3522#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3522&ColorID=3","#f3d000"
"479",764,"3626pb3326","Minifigure, Head Female Dark Orange Eyebrows and Lips, Sunglasses with Dark Blue Skyline Reflections, Open Mouth Smile with Teeth Pattern (BAM)",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3326","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3326&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3326#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3326&ColorID=3","#f3d000"
