item_number,description,category,price_guide_link,past_used_avg,past_used_min,past_used_max,current_used_avg,current_used_min,current_used_max,past_new_avg,past_new_min,past_new_max,current_new_avg,current_new_min,current_new_max
sw0970,Ugnaught,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0710,Ugnaught (Dark Blue Overalls),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0089,Wedge Antilles,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0730,Wedge Antilles - Printed Legs,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1081,"Wedge Antilles - Printed Legs, Three Bullets",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0487,Weequay Skiff Guard,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0821,Weequay Skiff Guard - Printed Legs,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0729,Wes Janson,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0237,Wicket (Ewok),Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0513,Wicket (Ewok) with Tan Face Paint Pattern,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0893,Wuher,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0906,"Yoda (Olive Green, Belt Pattern)",Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0260,Zev Senesca,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0354,Zev Senesca - Plain Helmet,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw0354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1020,Zuckuss,Star Wars Episode 4/5/6,https://www.bricklink.com/catalogPG.asp?M=sw1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0719,Admiral Ackbar (Medium Nougat Robe),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0840,Bala-Tik,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0653,C-3PO - Dark Red Arm,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0684,Captain Phasma (Rounded Mouth Pattern),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0676,Finn,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0716,Finn (FN-2187),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0654,First Order Crew Member (Fleet Engineer / Gunner) - Reddish Brown Head,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0694,First Order Crew Member - Cap with Insignia,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0666,First Order Flametrooper,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0715,First Order General (Admiral),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0695,First Order Heavy Assault Stormtrooper (Rounded Mouth Pattern),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0842,First Order Heavy Assault Stormtrooper (Rounded Mouth Pattern) - Backpack,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0722,"First Order Heavy Assault Stormtrooper (Rounded Mouth Pattern) - Backpack, Ammo Pouch Print",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0665,First Order Officer (Lieutenant / Captain) - Female,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0670,First Order Officer (Lieutenant / Captain) - Male,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0832,First Order Officer (Major / Colonel),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0701,First Order Snowtrooper,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0656,First Order Snowtrooper Officer,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0875,First Order Snowtrooper without Backpack,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0664,First Order Stormtrooper Officer (Rounded Mouth Pattern),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0672,"First Order TIE Fighter Pilot, Two White Lines on Helmet",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0662,General Hux - Cap,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0718,General Leia,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0839,Guavian Security Soldier,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0841,"Han Solo, Old",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0675,"Han Solo, Old (Lopsided Grin)",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0673,Kanjiklub Gang Member,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0717,Kylo Ren (Hair),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0663,Kylo Ren (Helmet),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1006,"Kylo Ren (Tattered Robe, Scar)",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0738,Lor San Tekka,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0703,Maz Kanata,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0737,"Poe Dameron (Medium Nougat Jacket, Hair)",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1145,"Poe Dameron (Medium Nougat Jacket, Helmet)",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0931,"Poe Dameron (Pilot Jumpsuit, Hair Swept Left Tousled)",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0658,"Poe Dameron (Pilot Jumpsuit, Helmet)",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0660,Resistance Ground Crew,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0876,Resistance Officer (Major Brance),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0699,Resistance Officer - Headset,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0659,Resistance Pilot X-wing,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0705,Resistance Pilot X-wing (Temmin 'Snap' Wexley),Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0668,"Resistance Soldier, Female",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0669,"Resistance Soldier, Male",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0720,"Resistance Trooper - Dark Tan Jacket, Frown, Cheek Lines",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0697,"Resistance Trooper - Dark Tan Jacket, Frown, Furrowed Eyebrows",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0721,Resistance Trooper - Resistance Logo,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0698,"Resistance Trooper - Tan Jacket, Frown, Cheek Lines",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0696,"Resistance Trooper - Tan Jacket, Moustache",Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0677,Rey - Dark Tan Tied Robe,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0674,Tasu Leech,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0740,Teedo,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0739,Unkar Plutt,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0723,Unkar's Brute,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0655,Unkar's Thug,Star Wars Episode 7,https://www.bricklink.com/catalogPG.asp?M=sw0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0891,Admiral Ematt,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0855,BB-9E,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0904,Captain Phasma (Pointed Mouth Pattern),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0868,Captain Poe Dameron,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0890,Captain Poe Dameron (Headset),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0903,DJ Code Breaker,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0989,Elite Praetorian Guard (Flat Helmet),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0990,Elite Praetorian Guard (Pointed Helmet) - Legs,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0947,Elite Praetorian Guard (Pointed Helmet) - Skirt,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0900,Finn - First Order Officer Disguise,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0858,Finn - Worn Jacket,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1033,Finn in Bacta Suit,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0873,First Order Medical Droid,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0870,First Order Officer (Lieutenant / Captain),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0871,First Order Shuttle Pilot,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0886,First Order Stormtrooper Executioner,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0962,First Order Stormtrooper Squad Leader (Pointed Mouth Pattern),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0872,First Order Stormtrooper Squad Leader (Rounded Mouth Pattern),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0902,"First Order TIE Pilot, Three White Lines on Helmet",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0860,"First Order TIE Pilot, Two Red Stripes on Helmet",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0869,First Order Walker Driver,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0854,General Hux - Hair,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0859,Kylo Ren (Cape),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0885,Kylo Ren without Cape,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0887,"Luke Skywalker, Old",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1039,"Luke Skywalker, Old (Dark Brown Robe)",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0865,Poe Dameron (Jumpsuit),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0998,Praetorian Training Droid,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0862,Resistance Bombardier (Nix Jerd),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0861,Resistance Bomber Pilot,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1005,Resistance Bomber Pilot - Finch Dallow,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0864,Resistance Gunner Paige,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0884,Resistance Pilot A-wing (Tallissan 'Tallie' Lintra),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0883,Resistance Speeder Pilot (Nodin Chavdri),Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0853,"Resistance Trooper (Female) - Dark Tan Hoodie Jacket, Ammo Pouch, Helmet without Chin Guard",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0892,"Resistance Trooper - Dark Tan Hoodie Jacket, Ammo Pouch, Stubble, Helmet with Chin Guard",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0867,"Resistance Trooper - Dark Tan Hoodie Jacket, Harness, Beard, Helmet with Chin Guard",Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0888,Rey - Dark Tan Jacket,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0866,Rey - Light Bluish Gray Tied Robe,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0857,Rose Tico,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0901,Rose Tico - First Order Officer Disguise,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0856,Supreme Leader Snoke,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw0863,Vice Admiral Holdo,Star Wars Episode 8,https://www.bricklink.com/catalogPG.asp?M=sw0863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1052,"Astromech Droid, Dark Turquoise",Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1068,Boolio,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1051,D-O,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1066,Finn - Medium Nougat Jacket and Dark Blue Legs with Holster,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1055,First Order Jet Trooper,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1053,First Order Snowtrooper with Cape,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1056,First Order Treadspeeder Driver,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1062,General Pryde,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1088,Jannah,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1063,Knight of Ren (Ap'lek),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1099,Knight of Ren (Cardo),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1098,Knight of Ren (Kuruk),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1087,Knight of Ren (Trudgen),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1064,Knight of Ren (Ushar),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1089,Knight of Ren (Vicrul),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1067,"Lando Calrissian, Old (Cape with Collar)",Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1048,Lieutenant Connix,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1049,Poe Dameron (White Shirt),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1054,Rey - White Tied Robe,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1076,Sith Fleet Officer,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1075,Sith Jet Trooper,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1065,Sith Trooper - Episode 9,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1072,Supreme Leader Kylo Ren,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1061,Supreme Leader Kylo Ren (Cape),Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1047,Temmin 'Snap' Wexley - Medium Nougat Lines Under Eyes and Chin,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw1050,Zorii Bliss,Star Wars Episode 9,https://www.bricklink.com/catalogPG.asp?M=sw1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
