item_number,description,color,gender,age,emotion
3626cpb1186,"Minifigure, Head Male Bushy Gray Eyebrows, Wrinkles, White Pupils, Slight Smile Pattern",Yellow,male,older adult,smile
3626bpb0052,"Minifigure, Head Male Confused Expression, Messy Black Hair Pattern (Henchman 2)",Yellow,male,young adult,smile
3626bpb0049,"Minifigure, Head Male Confused Expression, White Goatee Pattern (Henchman 1)",Yellow,male,young adult,smile
3626bpb0609,"Minifigure, Head Male Dark Bluish Gray Eyebrows, Bushy Sideburns and Crooked Smile Pattern",Yellow,male,young adult,smile
3626bpb0325,"Minifigure, Head Male Eyepatch, Brown Eyebrows, Stubble Pattern",Yellow,male,young adult,smile
3626bpx119,"Minifigure, Head Male Eyepatch, Stubble, Black Hair Pattern",Yellow,male,young adult,smile
3626cpx119,"Minifigure, Head Male Eyepatch, Stubble, Black Hair Pattern",Yellow,male,young adult,smile
3626apb03,"Minifigure, Head Male Eyepatch, Stubble, Black Hair Pattern - Solid",Yellow,male,young adult,smile
3626bpb0082,"Minifigure, Head Male Eyepatch, Stubble, Red-Brown Hair Pattern",Yellow,male,young adult,smile
3626bpx109,"Minifigure, Head Male Gray Spiky Hair, Stubble, One Tooth Smirk Pattern (Hunchback)",Yellow,male,young adult,smile
3626bp69,"Minifigure, Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Pattern",Yellow,male,young adult,smile
3626bpb0853,"Minifigure, Head Male Mask Half Sand Green with Green Eye Open Happy Pattern",Yellow,male,young adult,smile
3626bpx77,"Minifigure, Head Male Mask Red with Eye Holes and Moustache Pattern",Yellow,male,young adult,smile
3626cpb0216,"Minifigure, Head Male Pupils, Black Hair, Curly Eyebrows, Goatee Pattern",Yellow,male,young adult,smile
3626bpb0425,"Minifigure, Head Male Stubble, Brown Eyebrows and Sideburns, White Pupils Pattern",Yellow,male,young adult,smile
3626cpa3,"Minifigure, Head Moustache Black Bangs, Striped Sideburns Pattern",Yellow,male,young adult,smile
3626bpx129,"Minifigure, Head Moustache Black Bangs, Striped Sideburns, Cleft Chin Pattern",Yellow,male,young adult,smile
3626cpb1748,"Minifigure, Head Moustache Brown Bushy, Black Eyebrows, Cheek Lines, Smile, White Pupils Pattern",Yellow,male,young adult,smile
3626bpb0019,"Minifigure, Head Moustache Brown Bushy, Stubble, and Brown Sideburns Pattern",Yellow,male,young adult,smile
3626bpx32,"Minifigure, Head Moustache Brown Hair, Glasses on Forehead, Raised Eyebrow Pattern",Yellow,male,young adult,smile
3626bpb0083,"Minifigure, Head Moustache Curly and Full, Plain Eyebrows Pattern",Yellow,male,young adult,smile
3626bpb0020,"Minifigure, Head Moustache Curly and Split, Long Wavy Eyebrows Pattern",Yellow,male,young adult,smile
3626bpb0018,"Minifigure, Head Moustache Curly and Split, Short Wavy Eyebrows, Stubble Pattern",Yellow,male,young adult,smile
3626bpb0118,"Minifigure, Head Moustache Curly Thick, Thick Sideburns, Smile Pattern",Yellow,male,young adult,smile
3626bpx82,"Minifigure, Head Moustache Curly, Goatee and Eyebrows Pattern",Yellow,male,young adult,smile
3626bpx23,"Minifigure, Head Moustache Curly, Spiky Beard under Mouth Pattern",Yellow,male,young adult,smile
3626bpx131,"Minifigure, Head Moustache Fu Manchu, Black Hair, Eyebrows Pattern",Yellow,male,young adult,smile
3626bp61,"Minifigure, Head Moustache Ice Planet White and White Eyebrows Pattern",Yellow,male,young adult,smile
3626bpb0652,"Minifigure, Head Moustache Mutton Chops, Dark Orange Sideburns, Bushy Eyebrows, Goatee, White Pupils Pattern",Yellow,male,young adult,smile
3626cpb0652,"Minifigure, Head Moustache Mutton Chops, Dark Orange Sideburns, Bushy Eyebrows, Goatee, White Pupils Pattern",Yellow,male,young adult,smile
3626bpx121,"Minifigure, Head Moustache Pointed, Black Hair and Sideburns, Open Mouth Pattern",Yellow,male,young adult,smile
3626bpx81,"Minifigure, Head Moustache Pointed, Goatee and Stubble Pattern",Yellow,male,young adult,smile
3626bpb0186,"Minifigure, Head Moustache Raised Eyebrow, White Teeth with Missing Tooth and Lower Lip Pattern",Yellow,male,young adult,smile
3626bpx120,"Minifigure, Head Moustache Red Goatee Pattern",Yellow,male,young adult,smile
3626bpx122,"Minifigure, Head Moustache Red, Eyebrows and Hair Pattern",Yellow,male,young adult,smile
3626bpb0057,"Minifigure, Head Moustache Red, Headset, Red Eyebrows Pattern",Yellow,male,young adult,smile
3626bpa5,"Minifigure, Head Moustache Scruffy Raised Eyebrows, Smirk Pattern",Yellow,male,young adult,smile
3626bpb0012,"Minifigure, Head Moustache Thin, Stubble and Sideburns Pattern",Yellow,male,young adult,smile
3626bpx96,"Minifigure, Head Moustache Wavy, Goatee and Bushy Eyebrows Pattern",Yellow,male,young adult,smile
3626bpx108,"Minifigure, Head Moustache, Stubble and Bald Hair Part Pattern",Yellow,male,young adult,smile
3626bpx13,"Minifigure, Head Moustache, Stubble and Messy Hair Black Pattern",Yellow,male,young adult,smile
3626apb04,"Minifigure, Head Moustache, Stubble and Messy Hair Black Pattern - Solid",Yellow,male,young adult,smile
3626apb08,"Minifigure, Head Moustache, Stubble and Sideburns Brown Pattern - Solid StudX Catalog: Parts: Minifigure, Head",Yellow,male,young adult,smile
3626bpb0117,"Minifigure, Head NBA with Lips and Goatee and Hair Stripes Pattern",Yellow,male,young adult,smile
3626cpb2647,"Minifigure, Head Reddish Brown Eyebrows and Moustache, Black Eyepatch, Gray Goatee, Smile with White Teeth, and Red Beard Pattern",Yellow,male,young adult,smile
3626cpb2087,"Minifigure, Head Reddish Brown Eyebrows and Sideburns, Lopsided Happy with Teeth Pattern",Yellow,male,young adult,smile
3626cpb2473,"Minifigure, Head Reddish Brown Eyebrows, Moustache Stubble and Goatee Pattern",Yellow,male,young adult,smile
3626cpb2523,"Minifigure, Head Sideburns and Worried Look Pattern",Yellow,male,young adult,smile
3626cpb2697,"Minifigure, Head Thick Dark Tan Eyebrows, Glasses, Cheek Lines, Dimples, Neutral Pattern",Yellow,neutral,young adult,smile
3626cpb1397,"Minifigure, Head White Moustache, Goatee and Eyebrows, Brown Forehead and Cheek Lines, Slight Smile Pattern",Yellow,male,young adult,smile
3626cpb2610,"Minifigure, Head Dual Sided Black Eyebrows, Med. Nougat Cheek Lines, Smile Showing Teeth / Singing with Eyes Closed Pattern",Yellow,neutral,young adult,smirk
3626cpb2610,"Minifigure, Head Dual Sided Black Eyebrows, Med. Nougat Cheek Lines, Smile Showing Teeth / Singing with Eyes Closed Pattern",Yellow,neutral,young adult,annoyed
3626cpb2312,"Minifigure, Head Dual Sided Black Eyebrows Left Raised, Lopsided Smile, Black Eyes / Sunglasses Pattern",Yellow,neutral,young adult,smirk
3626cpb2312,"Minifigure, Head Dual Sided Black Eyebrows Left Raised, Lopsided Smile, Black Eyes / Sunglasses Pattern",Yellow,neutral,young adult,smirk
3626cpb2784,"Minifigure, Head Black Eyepatch with Gold Skull, Dark Turquoise Eyebrow and Bright Pink Tongue Pattern",Yellow,neutral,young adult,smirk
3626cpb2758,"Minifigure, Head Black Moustache Fu Manchu, Winking Eye, Laugh Lines Pattern",Yellow,male,older adult,smirk
3626bpb0738,"Minifigure, Head Brown Eyebrows, Lopsided Smile, Chin Dimple and Wink Pattern",Yellow,neutral,young adult,smirk
3626cpb1760,"Minifigure, Head Dual Sided Black Eyebrows, Scar Across Left Eye, Smirk / Orange Rimmed Eyes, Gold Pupils, Scowl Pattern",Yellow,neutral,young adult,smirk
3626cpb1760,"Minifigure, Head Dual Sided Black Eyebrows, Scar Across Left Eye, Smirk / Orange Rimmed Eyes, Gold Pupils, Scowl Pattern",Yellow,neutral,young adult,angry
3626cpb2407,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Scar, White Pupils, Smile / Gold Pupils, Fire, Angry Pattern",Yellow,neutral,young adult,smirk
3626cpb2407,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Scar, White Pupils, Smile / Gold Pupils, Fire, Angry Pattern",Yellow,neutral,young adult,angry
3626cpb2446,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, White Pupils, Lopsided Smile / Black Eyebrows, Flat Silver Eyes, Energy, Angry Pattern (Jay)",Yellow,neutral,young adult,smirk
3626cpb2446,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, White Pupils, Lopsided Smile / Black Eyebrows, Flat Silver Eyes, Energy, Angry Pattern (Jay)",Yellow,neutral,young adult,angry
3626cpb2549,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows, Green Eyes, Lopsided Happy Further Right / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,smirk
3626cpb2549,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows, Green Eyes, Lopsided Happy Further Right / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,angry
3626cpb2036,"Minifigure, Head Dual Sided Smile with Silver Headset and Orange Head-Up Display (HUD) / Frown Pattern",Yellow,neutral,young adult,smirk
3626cpb2036,"Minifigure, Head Dual Sided Smile with Silver Headset and Orange Head-Up Display (HUD) / Frown Pattern",Yellow,neutral,young adult,frown
3626cpb2439,"Minifigure, Head Dual Sided Bandage, Dark Brown Bushy Eyebrows, Winking Left Eye, Lopsided Big Smile / Scared Pattern",Yellow,neutral,young adult,smirk
3626cpb2439,"Minifigure, Head Dual Sided Bandage, Dark Brown Bushy Eyebrows, Winking Left Eye, Lopsided Big Smile / Scared Pattern",Yellow,neutral,young adult,scared
3626cpb2454,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Lopsided Smile / Scared Pattern",Yellow,neutral,young adult,smirk
3626cpb2454,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Lopsided Smile / Scared Pattern",Yellow,neutral,young adult,scared
3626cpb2567,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Open Mouth Smile / Scared Pattern",Yellow,neutral,young adult,smirk
3626cpb2567,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Open Mouth Smile / Scared Pattern",Yellow,neutral,young adult,scared
3626cpb1337,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern",Yellow,neutral,young adult,smirk
3626cpb1337,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern",Yellow,neutral,young adult,scared
3626cpb1879,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scared / Lopsided Smile Pattern",Yellow,neutral,young adult,smirk
3626cpb1879,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scared / Lopsided Smile Pattern",Yellow,neutral,young adult,scared
3626cpb2703,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Cheek and Chin Lines, Smile with Teeth / Scared Pattern",Yellow,neutral,young adult,smirk
3626cpb2703,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Cheek and Chin Lines, Smile with Teeth / Scared Pattern",Yellow,neutral,young adult,scared
3626bpb0654,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,neutral,young adult,smirk
3626bpb0654,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,neutral,young adult,scared
3626cpb0654,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,neutral,young adult,smirk
3626cpb0654,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,neutral,young adult,scared
3626cpb2284,"Minifigure, Head Dual Sided Winking Smile / Open Mouth Scared Pattern (Emmet)",Yellow,neutral,young adult,smirk
3626cpb2284,"Minifigure, Head Dual Sided Winking Smile / Open Mouth Scared Pattern (Emmet)",Yellow,neutral,young adult,scared
3626cpb2529,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Freckles / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,smirk
3626cpb2529,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Freckles / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,smirk
3626cpb2153,"Minifigure, Head Black Eyebrows Thick, White Pupils, Orange Chin Dimple, Crooked Smile Pattern",Yellow,neutral,young adult,smirk
3626cpb2539,"Minifigure, Head Black Eyebrows, Left Lowered, Lopsided Happy, Sly Expression Pattern",Yellow,neutral,young adult,smirk
3626bpb0547,"Minifigure, Head Black Eyebrows, Lopsided Smile and Wink Pattern",Yellow,neutral,young adult,smirk
3626cpb1233,"Minifigure, Head Black Eyebrows, Raised Left Eyebrow, White Pupils, Crooked Happy with Teeth Pattern",Yellow,neutral,young adult,smirk
3626cpb2603,"Minifigure, Head Black Eyebrows, Red Tongue Sticking Out, Med. Nougat Bandage on Left Cheek Pattern",Yellow,neutral,young adult,smirk
3626cpb1717,"Minifigure, Head Black Eyebrows, Reddish Brown Dimples, Lopsided Open Mouth Happy Pattern",Yellow,neutral,young adult,smirk
3626cpb2519,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Scuff, Lopsided Happy Pattern",Yellow,neutral,young adult,smirk
3626cpb1769,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Scuff, Open Mouth Smile Pattern",Yellow,neutral,young adult,smirk
3626cpb1950,"Minifigure, Head Black Eyebrows, Winking Right Eye, White Pupil Pattern",Yellow,neutral,young adult,smirk
3626cpb1535,"Minifigure, Head Black Thick Angry Eyebrows, Lopsided Happy Pattern",Yellow,neutral,young adult,smirk
3626cpb2779,NA,Yellow,neutral,young adult,smirk
3626bpb0278,"Minifigure, Head Brown Eyebrows, White Pupils, Lopsided Smile with Black Dimple Pattern",Yellow,neutral,young adult,smirk
3626cpb0278,"Minifigure, Head Brown Eyebrows, White Pupils, Lopsided Smile with Black Dimple Pattern",Yellow,neutral,young adult,smirk
3626cpb1286,"Minifigure, Head Brown Eyebrows, White Pupils, Lopsided Smile with Brown Dimple Pattern",Yellow,neutral,young adult,smirk
3626cpb1508,"Minifigure, Head Child Brown Eyebrows, Raised Left Eyebrow, Freckles, White Pupils, Crooked Smile Pattern",Yellow,neutral,child,smirk
3626cpb1823,"Minifigure, Head Glasses, Orange and Copper Sunglasses, Black Eyebrows, Right Raised Eyebrow, Smirk Pattern",Yellow,neutral,young adult,smirk
3626bp7a,"Minifigure, Head Male Brown Hair over Eye and Black Eyebrows Pattern",Yellow,male,young adult,smirk
3626bpb0435,"Minifigure, Head Male Crooked Smile, Black Eyes with White Pupils, Black Eyebrows Pattern",Yellow,male,young adult,smirk
3626bpb0125,"Minifigure, Head Male HP Tom Riddle with Black Eyelashes and White Pupils, Arched Right Brow, Chin Dimple Pattern",Yellow,male,young adult,smirk
3626bpb0221,"Minifigure, Head Male Pupils, Black Hair, Eyebrows and Wide Smile Pattern (Jayko)",Yellow,male,young adult,smirk
3626bps5,"Minifigure, Head Male Smirk and Brown Eyebrows Pattern (SW Han Solo)",Yellow,male,young adult,smirk
3626cps5,"Minifigure, Head Male Smirk and Brown Eyebrows Pattern (SW Han Solo)",Yellow,male,young adult,smirk
3626bpx134,"Minifigure, Head Male Spiky Black Hair, Nose Freckles and Smirk Pattern",Yellow,male,young adult,smirk
3626cpb1455,"Minifigure, Head Male Stern Black Eyebrows, White Pupils and Smirk Pattern (Kai)",Yellow,male,young adult,smirk
3626cpb1216,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Happy Pattern (Lloyd)",Yellow,male,young adult,smirk
3626bpb0055,"Minifigure, Head Male White Eyes, White Hair, White Teeth, Happy, Gap Tooth Pattern",Yellow,male,young adult,smirk
3626cpb2089,"Minifigure, Head Orange Eyebrows, Winking Left Eye, Open Mouth with Teeth and Tongue Pattern",Yellow,neutral,young adult,smirk
3626cpb2554,"Minifigure, Head Red Headband/Mask, Black Eyebrows with Scar on Right, Lopsided Happy Pattern",Yellow,neutral,young adult,smirk
3626cpb1869,"Minifigure, Head Reddish Brown Eyebrows, Green Eyes, Lopsided Open Mouth Happy Pattern (Lloyd)",Yellow,neutral,young adult,smirk
3626cpb2563,"Minifigure, Head Dual Sided Thick Black Eyebrows, Lopsided Open Mouth / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,smirk
3626cpb2563,"Minifigure, Head Dual Sided Thick Black Eyebrows, Lopsided Open Mouth / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,angry
3626cpb0857,"Minifigure, Head Male Black Eyebrows, Chin Dimple and Lopsided Happy Pattern",Yellow,male,young adult,smirk
3626bpb0586,"Minifigure, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern",Yellow,neutral,young adult,smirk
3626bpb0586,"Minifigure, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern",Yellow,neutral,young adult,frown
3626cpb0586,"Minifigure, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern",Yellow,neutral,young adult,smirk
3626cpb0586,"Minifigure, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern",Yellow,neutral,young adult,frown
3626cpb2541,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Green Eyes, Lopsided Happy / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,smirk
3626cpb2541,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Green Eyes, Lopsided Happy / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,young adult,neutral
3626cpb1359,"Minifigure, Head Dual Sided Black Glasses, Crooked Smile / Sunglasses, Clenched Teeth Pattern",Yellow,neutral,young adult,smirk
3626cpb1359,"Minifigure, Head Dual Sided Black Glasses, Crooked Smile / Sunglasses, Clenched Teeth Pattern",Yellow,neutral,young adult,scared
3626cpb1974,"Minifigure, Head Dual Sided Black Eyebrows, Wide Smile, Chin / Eyes Closed, Singing Pattern",Yellow,neutral,young adult,smirk
3626cpb1974,"Minifigure, Head Dual Sided Black Eyebrows, Wide Smile, Chin / Eyes Closed, Singing Pattern",Yellow,neutral,young adult,sleepy
3626cpb1506,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Cheek Lines, Smile with Right Eye Winking / Smile with Teeth Pattern",Yellow,neutral,young adult,smirk
3626cpb1506,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Cheek Lines, Smile with Right Eye Winking / Smile with Teeth Pattern",Yellow,neutral,young adult,smirk
3626bpb0584,"Minifigure, Head Dual Sided Snarling / Raised Eyebrows Pattern",Yellow,neutral,young adult,smirk
3626bpb0584,"Minifigure, Head Dual Sided Snarling / Raised Eyebrows Pattern",Yellow,neutral,young adult,surprised
3626cpb0584,"Minifigure, Head Dual Sided Snarling / Raised Eyebrows Pattern",Yellow,neutral,young adult,smirk
