rb,Picture,Element Id,Element Name,Color (common),Color TLG,Price DKK,Price EUR
6440,,6184866,"SHELL, 4X6X2/3",white,white,"0,97","0,13"
7910,,6226932,"SHELL, 4X6X2/3",DBG (dark bluish gray),dark stone grey,"0,96","0,13"
5302,,6139813,SHIELD,DBG (dark bluish gray),dark stone grey,"0,49","0,07"
7621,,6221596,SHIELD,pearl gold,warm gold,"0,45","0,06"
4958,,6127398,"SHIELD "" NO.7""",black,black,"1,80","0,24"
3278,,6022181,SHIELD NO. 5,titanium metallic,titanium metallic,"2,01","0,27"
7961,,6227761,"SHIELD, NO. 16",pearl gold,warm gold,"1,84","0,25"
6743,,6195246,"SHIELD, NO.12",black,black,"1,70","0,23"
8729,,6250322,SHIP FRONT 12X12X1 1/3,LBG (light bluish gray),medium stone grey,"8,54","1,14"
8725,,6250313,"SHIP FRONT 4X16X1 1/3, NO. 1",white,white,"5,11","0,68"
5384,,6144791,"SHOCK ABSORBER, EXTRA HARD",black,black,"6,04","0,81"
3335,,6024106,SHOOTER,black,black,"2,28","0,31"
3248,,6021670,SHOOTER ARM-2012,titanium metallic,titanium metallic,"0,67","0,09"
8904,,6251837,SHOOTER W/ 3.2 SHAFT W/5.9 CUP,LBG (light bluish gray),medium stone grey,"0,70","0,09"
8538,,6248534,"SHOOTER W/ CROSS AXLE, NO. 1",white,white,"2,04","0,27"
8688,,6250027,"SHOOTER, 3.2 SHAFT, 5.9 CUP FRICTION",LBG (light bluish gray),medium stone grey,"1,77","0,24"
8719,,6250296,"SHORTS W/ HIP, NO. 111",olive green,olive green,"6,69","0,90"
6323,,6177633,"SHORTS, W/ HIP, NO. 101",white,white,"7,46","1,00"
8085,,6231487,"SHORTS, W/ HIP, NO. 106",Dark Purple,medium lilac,"6,24","0,84"
7211,,6212800,"SHORTS, W/ HIP, NO. 107",lime,bright yellowish green,"5,62","0,75"
8086,,6231488,"SHORTS, W/ HIP, NO. 108",purple,bright purple,"6,24","0,84"
5719,,6164283,SHOULDER ARMOUR,pearl gold,warm gold,"0,43","0,06"
9574,,6270078,SHOULDER BAG,reddish brown,reddish brown,"0,24","0,03"
5084,,6133273,SHOULDER SHELL W.3.20 CONNECTOR,dark red,dark red,"0,63","0,08"
5091,,6133556,SHOULDER SHELL W.3.20 CONNECTOR,black,black,"0,55","0,07"
6592,,6188814,SHOULDER SHELL W/ 3.20 CONNECTOR,titanium metallic,titanium metallic,"0,57","0,08"
7567,,6219605,SHOVEL 15X23X12 WITH HOLES ÃƒÂ˜ 4.85,black,black,"29,15","3,91"
5472,,6147328,SHOVEL 3M W/ B-CONNECTOR,orange,bright orange,"4,16","0,56"
5473,,6147330,"SHOVEL 3M W/ B-CONNECTOR, FEMALE",orange,bright orange,"6,40","0,86"
4841,,6117932,SHOVEL 4X6X2 1/3 FRIC/FORK,black,black,"1,63","0,22"
9473,,6262893,SHOVEL 5X7X4Ã‚Â½ W/ HOLE/CROSS,black,black,"3,45","0,46"
5480,,6147528,"SHOVEL, DOZER 7M W/ B-CONNECTOR",orange,bright orange,"8,63","1,16"
4780,,6114925,"SHURICAN STAR ÃƒÂ˜3,2",pearl gold,warm gold,"0,39","0,05"
4833,,6117255,"SHURICAN STAR ÃƒÂ˜3,2",silver metallic,silver metallic,"0,38","0,05"
2197,,4552353,SHUTTER 1X2X3 W. SHAFT ÃƒÂ˜3.2,green,dark green,"0,47","0,06"
4721,,6109902,SHUTTER 1X2X3 W. SHAFT ÃƒÂ˜3.2,purple,bright purple,"0,42","0,06"
337,,390001,SIGN - STOP,white,white,"0,18","0,02"
1220,,4211753,SIGN - STOP,LBG (light bluish gray),medium stone grey,"0,18","0,02"
8879,,6251583,"SIGN, ROUND, NO. 10",white,white,"4,35","0,58"
8674,,6249958,"SIGN, ROUND, NO. 7",white,white,"4,28","0,57"
8827,,6251112,"SIGN, ROUND, NO. 8",white,white,"4,61","0,62"
8828,,6251113,"SIGN, ROUND, NO. 9",white,white,"4,61","0,62"
9030,,6252705,"SIGN, TRIANGLE NO.2",white,white,"4,41","0,59"
8675,,6249959,"SIGN, TRIANGLE, NO. 1",white,white,"4,41","0,59"
6883,,6203249,"SINGLE BUSH 2 MODULE, DIA. 4,9",blue,bright blue,"0,18","0,02"
9087,,6253271,"SINGLE BUSH 2 MODULE, DIA. 4,9",white,white,"0,20","0,03"
4093,,6073231,"SINGLE BUSH 2M ÃƒÂ˜4,9",black,black,"0,18","0,02"
6051,,6172538,"SINGLE BUSH 2M ÃƒÂ˜4,9",LBG (light bluish gray),medium stone grey,"0,18","0,02"
6227,,6175330,"SINGLE BUSH 2M ÃƒÂ˜4,9",DBG (dark bluish gray),dark stone grey,"0,18","0,02"
4497,,6100104,SIX SHOOTER HOUSING,black,black,"1,26","0,17"
4515,,6100488,SIX SHOOTER HOUSING,DBG (dark bluish gray),dark stone grey,"1,27","0,17"
8515,,6248062,SIX SHOOTER HOUSING,yellow,bright yellow,"1,30","0,17"
4389,,6097090,SIX SHOOTER TRIGGER,LBG (light bluish gray),medium stone grey,"0,40","0,05"
4496,,6100103,SIX SHOOTER TRIGGER,yellow,bright yellow,"0,46","0,06"
3987,,6064097,SKATEBOARD,lime,bright yellowish green,"0,85","0,11"
5626,,6155188,SKATEBOARD,orange,bright orange,"0,86","0,12"
6174,,6174272,SKATEBOARD,Dark Purple,medium lilac,"0,96","0,13"
817,,4198316,SKATER HELMET,LBG (light bluish gray),medium stone grey,"0,37","0,05"
5249,,6138657,SKATER HELMET,magenta,bright reddish violet,"0,38","0,05"
5295,,6139552,SKATER HELMET,white,white,"0,37","0,05"
7802,,6225073,SKATER HELMET,dark azur,dark azur,"0,33","0,04"
8956,,6252200,SKELETON ARM NO. 3,white,white,"0,14","0,02"
8957,,6252203,SKELETON ARM NO. 3,LBG (light bluish gray),medium stone grey,"0,17","0,02"
5408,,6146086,SKELETON ARM NO. 4,white,white,"0,15","0,02"
5409,,6146094,SKELETON ARM NO. 4,sand green,sand green,"0,18","0,02"
5410,,6146095,SKELETON ARM NO. 4,black,black,"0,15","0,02"
5825,,6167900,SKELETON ARM NO. 4,DBG (dark bluish gray),dark stone grey,"0,15","0,02"
7169,,6212086,SKELETON BODY W SHAFT 3.2,LBG (light bluish gray),medium stone grey,"0,53","0,07"
1765,,4508143,Skeleton body w. shaft 3.2,white,white,"0,54","0,07"
8319,,6240495,SKELETON LEG,white,white,"0,22","0,03"
8320,,6240496,SKELETON LEG,black,black,"0,22","0,03"
8321,,6240497,SKELETON LEG,LBG (light bluish gray),medium stone grey,"0,25","0,03"
8322,,6240499,SKELETON LEG,reddish brown,reddish brown,"0,22","0,03"
4938,,6125856,SKELETON LEG NO. 3,silver metallic,silver metallic,"1,26","0,17"
8810,,6250954,"SKELETON TORSO, NO. 1",white,white,"4,07","0,55"
8812,,6250967,"SKELETON TORSO, NO. 2",white,white,"4,07","0,55"
547,,4142875,"SKELETON, ARM",white,white,"0,30","0,04"
9444,,626001,"SKELETON, BODY",white,white,"0,59","0,08"
4926,,6124849,"SKELETON, LEG NO.2",black,black,"0,29","0,04"
8213,,6236428,"SKELETON, LEG NO.2",magenta,bright reddish violet,"0,30","0,04"
5907,,6170544,SKI 6M WITH KNOB,medium azur,medium azur,"0,43","0,06"
6641,,6192246,"SKI STICK 3M, W/SHAFT ÃƒÂ˜3,2",lime,bright yellowish green,"0,23","0,03"
8139,,6233298,"SKI STICK 3M, W/SHAFT ÃƒÂ˜3,2",sand green,sand green,"0,20","0,03"
8778,,6250678,"SKI STICK 3M, W/SHAFT ÃƒÂ˜3,2",DBG (dark bluish gray),dark stone grey,"0,20","0,03"
8829,,6251116,"SKIP 8X12X5, ASSEMBLY",orange,bright orange,"13,06","1,75"
7982,,6228328,"SKIRT W/ HIP, NO. 12",medium lavender,medium lavender,"4,30","0,58"
8445,,6245909,"SKIRT W/ HIP, NO. 132",aqua,aqua,"7,39","0,99"
7987,,6228475,"SKIRT W/ HIP, NO. 137",light royal blue,light royal blue,"4,31","0,58"
7986,,6228473,"SKIRT W/ HIP, NO. 138",medium azur,medium azur,"3,69","0,49"
9466,,6261589,"SKIRT, NO. 177",Light Pink,light purple,"4,73","0,63"
9730,,6282592,"SKIRT, NO. 177",Light Pink,light purple,"4,61","0,62"
7309,,6214555,"SKIRT, W/ HIP, NO. 134",Dark Purple,medium lilac,"5,09","0,68"
8446,,6245912,"SKIRT, W/ HIP, NO. 141",dark blue,earth blue,"9,11","1,22"
8340,,6242074,"SKIRT, W/ HIP, NO. 148",dark blue,earth blue,"7,51","1,01"
8341,,6242076,"SKIRT, W/ HIP, NO. 151",aqua,aqua,"8,22","1,10"
7755,,6224245,"SKIRT, W/ HIP, NO. 156",dark blue,earth blue,"5,33","0,71"
8342,,6242077,"SKIRT, W/ HIP, NO. 159",magenta,bright reddish violet,"5,47","0,73"
8448,,6245915,"SKIRT, W/ HIP, NO. 160",dark blue,earth blue,"7,62","1,02"
8748,,6250533,"SKIRT, W/ HIP, NO. 163",purple,bright purple,"7,11","0,95"
8951,,6252153,"SKIRT, W/ HIP, NO. 165",magenta,bright reddish violet,"7,02","0,94"
8954,,6252160,"SKIRT, W/ HIP, NO. 166",black,black,"7,73","1,04"
9731,,6282933,"SKIRT, W/ HIP, NO. 168",purple,bright purple,"4,32","0,58"
8447,,6245913,"SKIRT, W/ HIP, NO.149",medium azur,medium azur,"7,54","1,01"
7346,,6214977,"SKIRT,W/ HIP, NO.152",cool yellow,cool yellow,"5,38","0,72"
7390,,6215495,"SKUNK, NO. 2",black,black,"8,96","1,20"
537,,4142125,SLANTING STANDARD 2X4/2X2,white,white,"0,84","0,11"
5216,,6137492,SLEIGH 2X6,yellow,bright yellow,"6,54","0,88"
4554,,6102381,SLIDE,yellow,bright yellow,"7,25","0,97"
4555,,6102383,SLIDE,medium azur,medium azur,"7,15","0,96"
6463,,6185182,SLIDE,magenta,bright reddish violet,"7,33","0,98"
8696,,6250126,SLIDE,red,bright red,"12,30","1,65"
4006,,6065886,SLIDE 6 MODULES HIGH,yellow,bright yellow,"5,82","0,78"
7726,,6223696,SLIDE 6 MODULES HIGH,purple,bright purple,"5,94","0,80"
979,,4211081,SLIDE HANDLE,DBG (dark bluish gray),dark stone grey,"0,31","0,04"
1569,,4278271,SLIDE SHOE ROUND 2X2,white,white,"0,14","0,02"
1570,,4278273,SLIDE SHOE ROUND 2X2,LBG (light bluish gray),medium stone grey,"0,14","0,02"
1571,,4278274,SLIDE SHOE ROUND 2X2,DBG (dark bluish gray),dark stone grey,"0,14","0,02"
1572,,4278275,SLIDE SHOE ROUND 2X2,red,bright red,"0,15","0,02"
1573,,4278276,SLIDE SHOE ROUND 2X2,blue,bright blue,"0,14","0,02"
1574,,4278359,SLIDE SHOE ROUND 2X2,black,black,"0,14","0,02"
1575,,4278422,SLIDE SHOE ROUND 2X2,tan,brick yellow,"0,14","0,02"
3517,,6037289,SLIDE SHOE ROUND 2X2,reddish brown,reddish brown,"0,20","0,03"
5293,,6139480,SLIDE SHOE ROUND 2X2,Light Pink,light purple,"0,20","0,03"
5355,,6143445,SLIDE SHOE ROUND 2X2,magenta,bright reddish violet,"0,27","0,04"
5373,,6144145,SLIDE SHOE ROUND 2X2,green,dark green,"0,27","0,04"
5374,,6144148,SLIDE SHOE ROUND 2X2,dark azur,dark azur,"0,20","0,03"
5708,,6163901,SLIDE SHOE ROUND 2X2,trans clear,transparent clear,"0,21","0,03"
5981,,6171727,SLIDE SHOE ROUND 2X2,trans orange,transparent bright orange,"0,30","0,04"
5982,,6171728,SLIDE SHOE ROUND 2X2,trans yellow,transparent yellow,"0,23","0,03"
5983,,6171732,SLIDE SHOE ROUND 2X2,trans blue,transparent blue,"0,25","0,03"
5984,,6171733,SLIDE SHOE ROUND 2X2,trans light blue,transparent light blue,"0,28","0,04"
5985,,6171734,SLIDE SHOE ROUND 2X2,trans neon orange,transparent flourescent reddish orange,"0,32","0,04"
6671,,6192839,SLIDE SHOE ROUND 2X2,dark red,dark red,"0,21","0,03"
9266,,6254635,SLIDE SHOE ROUND 2X2,trans red,transparent red,"0,28","0,04"
9267,,6254636,SLIDE SHOE ROUND 2X2,trans bluish violet,transparent bright bluish violet,"0,31","0,04"
6832,,6199828,"SLIDE SHOE ROUND 2X2, NO. 13",LBG (light bluish gray),medium stone grey,"1,41","0,19"
6301,,6177208,"SLIDE, STRAIGHT, 4X6X6",medium azur,medium azur,"1,41","0,19"
58,,265326,SLIDING PIECE 1X4,black,black,"0,39","0,05"
1181,,4211613,SLIDING PIECE 1X4,LBG (light bluish gray),medium stone grey,"0,39","0,05"
1496,,4261469,SMOKE HELMET PROTECTION,DBG (dark bluish gray),dark stone grey,"0,44","0,06"
8863,,6251336,"SNAKE HEAD, NO. 1",Dark Purple,medium lilac,"16,75","2,24"
8869,,6251423,"SNAKE LOWER PART, NO. 9",Dark Purple,medium lilac,"8,37","1,12"
,,,,,,,
,,,,,,,
,,,,,,,
7251,,6213761,SNAKE W/ 3.2 SHAFT NO. 1,green,dark green,"0,30","0,04"
8192,,6234583,SNAKE W/ 3.2 SHAFT NO. 1,DBG (dark bluish gray),dark stone grey,"0,29","0,04"
8765,,6250620,SNAKE W/ 3.2 SHAFT NO. 1,Dark Purple,medium lilac,"0,26","0,03"
7882,,6226636,SNOW PLOUGH LL,black,black,"1,05","0,14"
8040,,6229129,SNOW PLOUGH LL,dark blue,earth blue,"1,23","0,16"
,,,,,,,
7779,,6224697,SNOWSHOES FOR MINI FIGURE,Bright Light Orange,flame yellowish orange,"0,17","0,02"
1740,,4505757,"SPACE ARM, ANGLED H.",black,black,"0,17","0,02"
1764,,4508093,"SPACE ARM, ANGLED H.",tan,brick yellow,"0,17","0,02"
3801,,6056353,"SPACE ARM, ANGLED H.",white,white,"0,26","0,03"
6535,,6186622,"SPACE ARM, ANGLED H.",DBG (dark bluish gray),dark stone grey,"0,20","0,03"
1196,,4211658,SPACE SKELEON ARM,LBG (light bluish gray),medium stone grey,"0,13","0,02"
1504,,4261885,SPACE SKELEON ARM,tan,brick yellow,"0,15","0,02"
931,,4210900,SPACE SKELETON ARM,DBG (dark bluish gray),dark stone grey,"0,13","0,02"
1338,,4223247,SPACE SKELETON ARM,black,black,"0,13","0,02"
1489,,4260649,SPACE SKELETON ARM,white,white,"0,13","0,02"
8206,,6236189,SPACE SKELETON ARM,silver metallic,silver metallic,"0,15","0,02"
