image,item_number,color_code,description,color,gender,age,emotion
,3626cpb2960,3,"Minifigure, Head Dual Sided Child Reddish Eyebrows, Bright Light Orange Cheek Circles, Lopsided Grin / Open Smile Pattern - Hollow Stud",Yellow,neutral,child,smile
,3626cpb3039,3,"Minifigure, Head Dual Sided Child, Black Eyebrows, Wide Smile with Teeth / Dark Purple Mask Pattern - Hollow Stud",Yellow,neutral,child,smile
,3626cpb3039,3,"Minifigure, Head Dual Sided Child, Black Eyebrows, Wide Smile with Teeth / Dark Purple Mask Pattern - Hollow Stud",Yellow,neutral,child,neutral
,3626cpb2998,28,"Minifigure, Head Dual Sided Child, Reddish Brown Freckles, Grin / Scared Open Mouth, Black Eyebrows Pointed Ends Pattern - Hollow Stud",Nougat,neutral,child,smile
,3626cpb2998,28,"Minifigure, Head Dual Sided Child, Reddish Brown Freckles, Grin / Scared Open Mouth, Black Eyebrows Pointed Ends Pattern - Hollow Stud",Nougat,neutral,child,scared
,3626cpb3002,3,"Minifigure, Head Dual Sided Dark Tan Eyebrows and Goatee, Nougat Cheek Lines, Neutral / Laughing with Open Mouth and Closed Eyes Pattern - Hollow Stud",Yellow,male,young adult,neutral
,3626cpb3002,3,"Minifigure, Head Dual Sided Dark Tan Eyebrows and Goatee, Nougat Cheek Lines, Neutral / Laughing with Open Mouth and Closed Eyes Pattern - Hollow Stud",Yellow,male,young adult,neutral
,3626cpb3011,90,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Chin Dimple, Blue Milk Stains, Open Mouth Smile and Wink / Sad Pattern (SW Luke Skywalker) - Hollow Stud",Light Nougat,male,young adult,smile
,3626cpb3011,90,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Chin Dimple, Blue Milk Stains, Open Mouth Smile and Wink / Sad Pattern (SW Luke Skywalker) - Hollow Stud",Light Nougat,male,young adult,sad
,3626cpb3049,90,"Minifigure, Head Dual Sided Dark Tan Thick Eyebrows and Moustache, Nougat Cheek Lines / Dark Orange Eyebrows, Worried Smile Pattern - Hollow Stud",Light Nougat,male,young adult,neutral
,3626cpb3049,90,"Minifigure, Head Dual Sided Dark Tan Thick Eyebrows and Moustache, Nougat Cheek Lines / Dark Orange Eyebrows, Worried Smile Pattern - Hollow Stud",Light Nougat,male,young adult,sad
,3626cpb2963,3,"Minifigure, Head Dual Sided Female Black Eyebrows and Beauty Mark, Medium Nougat Lips, Lopsided Grin / Surprised Pattern - Hollow Stud",Yellow,female,young adult,smirk
,3626cpb2963,3,"Minifigure, Head Dual Sided Female Black Eyebrows and Beauty Mark, Medium Nougat Lips, Lopsided Grin / Surprised Pattern - Hollow Stud",Yellow,female,young adult,surprised
,3626cpb2932,3,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Peach Lips, Open Smile / Lopsided Smile Pattern - Hollow Stud",Yellow,female,young adult,smile
,3626cpb2932,3,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Peach Lips, Open Smile / Lopsided Smile Pattern - Hollow Stud",Yellow,female,young adult,smile
,3626cpb2956,3,"Minifigure, Head Dual Sided Female Black Eyebrows, Peach Lips and Black Mask Pattern / Open Mouth Smile - Hollow Stud",Yellow,female,young adult,neutral
,3626cpb2956,3,"Minifigure, Head Dual Sided Female Black Eyebrows, Peach Lips and Black Mask Pattern / Open Mouth Smile - Hollow Stud",Yellow,female,young adult,smile
,3626cpb2958,3,"Minifigure, Head Dual Sided Female Black Eyebrows, Red Lips, Smile with Teeth / Worried with Sweat Pattern - Hollow Stud",Yellow,female,young adult,smile
,3626cpb2958,3,"Minifigure, Head Dual Sided Female Black Eyebrows, Red Lips, Smile with Teeth / Worried with Sweat Pattern - Hollow Stud",Yellow,female,young adult,sad
,3626cpb3003,3,"Minifigure, Head Dual Sided Female Black Thin Eyebrows, Red Lips, Silver Glasses, Smile / Laughing with Open Mouth Pattern - Hollow Stud",Yellow,female,young adult,smile
,3626cpb3003,3,"Minifigure, Head Dual Sided Female Black Thin Eyebrows, Red Lips, Silver Glasses, Smile / Laughing with Open Mouth Pattern - Hollow Stud",Yellow,female,young adult,neutral
,3626cpb2967,150,"Minifigure, Head Dual Sided Female Blue Domino Mask, Dark Pink Lips, Grin / Open Smile Pattern - Hollow Stud",Medium Nougat,female,young adult,smile
,3626cpb2967,150,"Minifigure, Head Dual Sided Female Blue Domino Mask, Dark Pink Lips, Grin / Open Smile Pattern - Hollow Stud",Medium Nougat,female,young adult,smile
,3626cpb3017,28,"Minifigure, Head Dual Sided Female Dark Bluish Gray Eyebrows, Dark Orange Age Lines and Lips, Grin / Scowl Pattern - Hollow Stud",Nougat,female,older adult,smile
,3626cpb3017,28,"Minifigure, Head Dual Sided Female Dark Bluish Gray Eyebrows, Dark Orange Age Lines and Lips, Grin / Scowl Pattern - Hollow Stud",Nougat,female,older adult,annoyed
,3626cpb2964,3,"Minifigure, Head Dual Sided Female Dark Bluish Gray Eyebrows, Medium Nougat Lips and Age Lines, Grin / Open Smile Pattern - Hollow Stud",Yellow,female,older adult,smile
,3626cpb2964,3,"Minifigure, Head Dual Sided Female Dark Bluish Gray Eyebrows, Medium Nougat Lips and Age Lines, Grin / Open Smile Pattern - Hollow Stud",Yellow,female,older adult,smile
,3626cpb3101,90,"Minifigure, Head Dual Sided Female Dark Pink Lips, Dark Orange Eyeshadow, Tan Horns, Neutral / Grimace Pattern (SW Theelin Dancer) - Hollow Stud",Light Nougat,female,young adult,neutral
,3626cpb3101,90,"Minifigure, Head Dual Sided Female Dark Pink Lips, Dark Orange Eyeshadow, Tan Horns, Neutral / Grimace Pattern (SW Theelin Dancer) - Hollow Stud",Light Nougat,female,young adult,angry
,3626cpb2933,3,"Minifigure, Head Dual Sided Female Light Bluish Gray Eyebrows, Magenta Glasses and Open Eyes / Closed Eyes Pattern - Hollow Stud",Yellow,female,young adult,neutral
,3626cpb2933,3,"Minifigure, Head Dual Sided Female Light Bluish Gray Eyebrows, Magenta Glasses and Open Eyes / Closed Eyes Pattern - Hollow Stud",Yellow,female,young adult,neutral
,3626cpb2985,3,"Minifigure, Head Dual Sided Female, Black Eyebrows, Bright Pink Lips, Smirk / Open Smile with Teeth and Red Tongue Pattern - Hollow Stud",Yellow,female,young adult,smirk
,3626cpb2985,3,"Minifigure, Head Dual Sided Female, Black Eyebrows, Bright Pink Lips, Smirk / Open Smile with Teeth and Red Tongue Pattern - Hollow Stud",Yellow,female,young adult,smile
,3626cpb3015,88,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Brown Lips, Smile with Teeth / Lopsided Grin with Raised Eyebrow Right Pattern - Hollow Stud",Reddish Brown,female,young adult,smile
,3626cpb3015,88,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Brown Lips, Smile with Teeth / Lopsided Grin with Raised Eyebrow Right Pattern - Hollow Stud",Reddish Brown,female,young adult,smirk
,3626cpb3001,28,"Minifigure, Head Dual Sided Female, Black Eyebrows, Medium Nougat Lips Open Mouth Smile / Raised Eyebrow Pattern - Hollow Stud",Nougat,female,young adult,smile
,3626cpb3001,28,"Minifigure, Head Dual Sided Female, Black Eyebrows, Medium Nougat Lips Open Mouth Smile / Raised Eyebrow Pattern - Hollow Stud",Nougat,female,young adult,smirk
,3626cpb3019,150,"Minifigure, Head Dual Sided Female, Black Eyebrows, Red Lips, Open / Closed Mouth Smile Pattern - Hollow Stud",Medium Nougat,female,young adult,neutral
,3626cpb3019,150,"Minifigure, Head Dual Sided Female, Black Eyebrows, Red Lips, Open / Closed Mouth Smile Pattern - Hollow Stud",Medium Nougat,female,young adult,smile
,3626cpb3009,90,"Minifigure, Head Dual Sided Female, Dark Bluish Gray Eyebrows, Peach Lips and Wrinkles, Smile / Concerned Pattern - Hollow Stud",Light Nougat,female,older adult,smile
,3626cpb3009,90,"Minifigure, Head Dual Sided Female, Dark Bluish Gray Eyebrows, Peach Lips and Wrinkles, Smile / Concerned Pattern - Hollow Stud",Light Nougat,female,older adult,sad
,3626cpb3022,90,"Minifigure, Head Dual Sided Female, Dark Orange Eyebrows, Freckles, Lips, Silver Triangle (Focus) on Sides, Smile / Open Mouth Pattern - Hollow Stud",Light Nougat,female,young adult,smile
,3626cpb3022,90,"Minifigure, Head Dual Sided Female, Dark Orange Eyebrows, Freckles, Lips, Silver Triangle (Focus) on Sides, Smile / Open Mouth Pattern - Hollow Stud",Light Nougat,female,young adult,neutral
,3626cpb3041,90,"Minifigure, Head Dual Sided Female, Dark Tan Eyebrows, Dark Orange Lips, Smile / Scared Pattern - Hollow Stud",Light Nougat,female,young adult,smile
,3626cpb3041,90,"Minifigure, Head Dual Sided Female, Dark Tan Eyebrows, Dark Orange Lips, Smile / Scared Pattern - Hollow Stud",Light Nougat,female,young adult,scared
,3626cpb3047,3,"Minifigure, Head Dual Sided Female, Large Red Tattoo, Magenta Eyes, Peach Lips, Smile / Scowl Pattern (Harumi) - Hollow Stud",Yellow,female,young adult,smile
,3626cpb3047,3,"Minifigure, Head Dual Sided Female, Large Red Tattoo, Magenta Eyes, Peach Lips, Smile / Scowl Pattern (Harumi) - Hollow Stud",Yellow,female,young adult,annoyed
,3626cpb3053,90,"Minifigure, Head Dual Sided Female, Nougat Eyebrows, Cheek Lines, Lips, Open Mouth Smile / Smile Pattern - Hollow Stud",Light Nougat,female,young adult,smile
,3626cpb3053,90,"Minifigure, Head Dual Sided Female, Nougat Eyebrows, Cheek Lines, Lips, Open Mouth Smile / Smile Pattern - Hollow Stud",Light Nougat,female,young adult,smile
,3626cpb2990,3,"Minifigure, Head Dual Sided Female, Pink Eyeshadow, Medium Azure Lips, Gold Charm on Forehead, Open Mouth Smile and Wink / Angry Pattern - Hollow Stud",Yellow,female,young adult,smile
,3626cpb2990,3,"Minifigure, Head Dual Sided Female, Pink Eyeshadow, Medium Azure Lips, Gold Charm on Forehead, Open Mouth Smile and Wink / Angry Pattern - Hollow Stud",Yellow,female,young adult,angry
,3626cpb3004,90,"Minifigure, Head Dual Sided HP Mad-Eye Moody with Magic Eye, Reddish Brown Eyepatch, Dark Orange Scars, Open Mouth / Barty Crouch Jr, Dark Brown Eyebrows, Black Stubble, Red Tongue Licking Lips Pattern - Hollow Stud",Light Nougat,male,young adult,neutral
,3626cpb3004,90,"Minifigure, Head Dual Sided HP Mad-Eye Moody with Magic Eye, Reddish Brown Eyepatch, Dark Orange Scars, Open Mouth / Barty Crouch Jr, Dark Brown Eyebrows, Black Stubble, Red Tongue Licking Lips Pattern - Hollow Stud",Light Nougat,male,young adult,neutral
,3626cpb3044,3,"Minifigure, Head Dual Sided Orange Eyebrows and Beard, Smile with Teeth / Large Smile and Raised Eyebrow Pattern - Hollow Stud",Yellow,male,young adult,smile
,3626cpb3044,3,"Minifigure, Head Dual Sided Orange Eyebrows and Beard, Smile with Teeth / Large Smile and Raised Eyebrow Pattern - Hollow Stud",Yellow,male,young adult,smirk
,3626cpb3028,90,"Minifigure, Head Dual Sided SW Dark Tan Eyebrows, Black Chin Strap, Smirk / Grimace Pattern - Hollow Stud",Light Nougat,neutral,young adult,smirk
,3626cpb3028,90,"Minifigure, Head Dual Sided SW Dark Tan Eyebrows, Black Chin Strap, Smirk / Grimace Pattern - Hollow Stud",Light Nougat,neutral,young adult,angry
,3626cpb2959,3,"Minifigure, Head Dual Sided White Eyebrows, Moustache, and Whiskers, Medium Nougat Scar on Left Cheek, Neutral / Angry Pattern - Hollow Stud",Yellow,male,young adult,neutral
,3626cpb2959,3,"Minifigure, Head Dual Sided White Eyebrows, Moustache, and Whiskers, Medium Nougat Scar on Left Cheek, Neutral / Angry Pattern - Hollow Stud",Yellow,male,young adult,angry
,3626cpb2987,3,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, 2 Red Spots, Eyebrow Raised Smirk / Angry Pattern - Hollow Stud",Yellow,neutral,young adult,smirk
,3626cpb2987,3,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, 2 Red Spots, Eyebrow Raised Smirk / Angry Pattern - Hollow Stud",Yellow,neutral,young adult,angry
,3626cpb2994,150,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Glasses / Eyebrow Raised, Tongue Licking Pattern - Hollow Stud",Medium Nougat,neutral,young adult,neutral
,3626cpb2994,150,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Glasses / Eyebrow Raised, Tongue Licking Pattern - Hollow Stud",Medium Nougat,neutral,young adult,neutral
,3626cpb2999,28,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Glasses / Smirk with Teeth Pattern - Hollow Stud",Nougat,neutral,young adult,neutral
,3626cpb2999,28,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Glasses / Smirk with Teeth Pattern - Hollow Stud",Nougat,neutral,young adult,smirk
,3626cpb2996,88,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Smirk / Eyebrow Raised, Sad Pattern - Hollow Stud",Reddish Brown,neutral,young adult,smirk
,3626cpb2996,88,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Smirk / Eyebrow Raised, Sad Pattern - Hollow Stud",Reddish Brown,neutral,young adult,sad
,3626cpb2992,150,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Smirk with Open Mouth Smile, Reddish Brown Freckles / Sad Pattern - Hollow Stud",Medium Nougat,neutral,young adult,smirk
,3626cpb2992,150,"Minifigure, Head Dual Sided, Black Eyebrows and Eyes with White Pupils, Smirk with Open Mouth Smile, Reddish Brown Freckles / Sad Pattern - Hollow Stud",Medium Nougat,neutral,young adult,sad
,3626cpb2997,88,"Minifigure, Head Dual Sided, Black Eyebrows Raised and Eyes with White Pupils, Open Mouth / Worried Pattern - Hollow Stud",Reddish Brown,neutral,young adult,happy
,3626cpb2997,88,"Minifigure, Head Dual Sided, Black Eyebrows Raised and Eyes with White Pupils, Open Mouth / Worried Pattern - Hollow Stud",Reddish Brown,neutral,young adult,sad
,3626cpb3040,28,"Minifigure, Head Dual Sided, Black Eyebrows, Dark Bluish Gray Beard, Neutral / Sneer with Teeth Pattern - Hollow Stud",Nougat,male,young adult,neutral
,3626cpb3040,28,"Minifigure, Head Dual Sided, Black Eyebrows, Dark Bluish Gray Beard, Neutral / Sneer with Teeth Pattern - Hollow Stud",Nougat,male,young adult,annoyed
,3626cpb3025,28,"Minifigure, Head Dual Sided, Black Eyebrows, Gap in Teeth, Stubble, Lopsided Smile / Scared Pattern - Hollow Stud",Nougat,male,young adult,smile
,3626cpb3025,28,"Minifigure, Head Dual Sided, Black Eyebrows, Gap in Teeth, Stubble, Lopsided Smile / Scared Pattern - Hollow Stud",Nougat,male,young adult,scared
,3626cpb2971,3,"Minifigure, Head Dual Sided, Black Eyebrows, Glasses with Raised Eyebrows / Asleep with Glasses Crooked Pattern - Hollow Stud",Yellow,neutral,young adult,smile
,3626cpb2971,3,"Minifigure, Head Dual Sided, Black Eyebrows, Glasses with Raised Eyebrows / Asleep with Glasses Crooked Pattern - Hollow Stud",Yellow,neutral,young adult,sleepy
,3626cpb3033,28,"Minifigure, Head Dual Sided, Black Eyebrows, Glasses, Cheek Lines, Water Drops, Scared / Terrified Pattern - Hollow Stud",Nougat,neutral,young adult,scared
,3626cpb3033,28,"Minifigure, Head Dual Sided, Black Eyebrows, Glasses, Cheek Lines, Water Drops, Scared / Terrified Pattern - Hollow Stud",Nougat,neutral,young adult,scared
,3626cpb2974,3,"Minifigure, Head Dual Sided, Black Eyebrows, Medium Nougat Freckles, Open Mouth Smile / Scared Worried Pattern - Hollow Stud",Yellow,neutral,young adult,smile
,3626cpb2974,3,"Minifigure, Head Dual Sided, Black Eyebrows, Medium Nougat Freckles, Open Mouth Smile / Scared Worried Pattern - Hollow Stud",Yellow,neutral,young adult,sad
,3626cpb2986,3,"Minifigure, Head Dual Sided, Black Thick Eyebrows, Red Visor with Reflections, Crooked Scowl / Angry Grimace Pattern - Hollow Stud",Yellow,neutral,young adult,annoyed
,3626cpb2986,3,"Minifigure, Head Dual Sided, Black Thick Eyebrows, Red Visor with Reflections, Crooked Scowl / Angry Grimace Pattern - Hollow Stud",Yellow,neutral,young adult,angry
,3626cpb3051,28,"Minifigure, Head Dual Sided, Dark Bluish Gray Eyebrows, Black Glasses, Reddish Brown Contour Lines, Smile / Scared Pattern - Hollow Stud",Nougat,neutral,young adult,smile
,3626cpb3051,28,"Minifigure, Head Dual Sided, Dark Bluish Gray Eyebrows, Black Glasses, Reddish Brown Contour Lines, Smile / Scared Pattern - Hollow Stud",Nougat,neutral,young adult,scared
,3626cpb2984,3,"Minifigure, Head Dual Sided, Gold Trim Sunglasses with Reflections, Open Mouth Grin with Sparkle / Black Thick Eyebrows, Smirk Pattern - Hollow Stud",Yellow,neutral,young adult,smile
,3626cpb2984,3,"Minifigure, Head Dual Sided, Gold Trim Sunglasses with Reflections, Open Mouth Grin with Sparkle / Black Thick Eyebrows, Smirk Pattern - Hollow Stud",Yellow,neutral,young adult,smirk
,3626cpb2988,28,"Minifigure, Head Dual Sided, Red Fur, Gold Eyes, Crooked Mouth with Fang / Teeth Bared Grimace Pattern - Hollow Stud",Nougat,neutral,young adult,neutral
,3626cpb2988,28,"Minifigure, Head Dual Sided, Red Fur, Gold Eyes, Crooked Mouth with Fang / Teeth Bared Grimace Pattern - Hollow Stud",Nougat,neutral,young adult,angry
,3626cpb3043,90,"Minifigure, Head Dual Sided, Wrinkles and White and Light Bluish Gray Eyebrows, Open Mouth Frown / Silver Visor with Reflections Pattern - Hollow Stud",Light Nougat,neutral,older adult,frown
,3626cpb3043,90,"Minifigure, Head Dual Sided, Wrinkles and White and Light Bluish Gray Eyebrows, Open Mouth Frown / Silver Visor with Reflections Pattern - Hollow Stud",Light Nougat,neutral,older adult,neutral
,3626cpb2943,90,"Minifigure, Head Female Red Large Goggles, Coral Lips, Open Smile Pattern - Hollow Stud",Light Nougat,female,young adult,smile
,3626cpb3036,3,"Minifigure, Head Female Reddish Brown Eyebrows, Black Mask, Open Mouth with Teeth, Lopsided Grin Pattern - Hollow Stud",Yellow,female,young adult,smirk
,3626cpb3042,90,"Minifigure, Head Light Bluish Gray Eyebrows and Moustache, White Beard, Grin Pattern - Hollow Stud",Light Nougat,male,young adult,smile
,3626cpb2950,3,"Minifigure, Head Light Bluish Gray Eyebrows, Open Smile, Dark Orange Cheek Lines and Crow's Feet Pattern - Hollow Stud",Yellow,neutral,older adult,smile
,3626cpb3026,90,"Minifigure, Head Orange Eyebrows and Beard, Black Eyes with White Pupils, Cheek Lines Pattern - Hollow Stud",Light Nougat,male,young adult,neutral
,3626cpb2975,3,"Minifigure, Head Reddish Brown Thick Eyebrows and Beard, Black Mask, Worried Frown Pattern - Hollow Stud",Yellow,male,young adult,sad
,3626cpb3029,88,"Minifigure, Head Thick Black Eyebrows, Dark Brown Contour Lines, Lopsided Smile with Teeth Pattern - Hollow Stud",Reddish Brown,neutral,young adult,smile
,3626cpb2867,1,"Minifigure, Head Balaclava, Reddish Brown Face, Silver Goggles with Red Lenses, Smile with Teeth, Black Goatee Pattern - Hollow Stud",Reddish Brown,male,young adult,smile
,3626cpb2927,90,"Minifigure, Head Beard Stubble, Reddish Brown Eyebrows, Cheek Lines Pattern - Hollow Stud",Light Nougat,male,older adult,neutral
,3626cpb2907,88,"Minifigure, Head Black Eyebrows and Beard, Open Mouth Smile Pattern - Hollow Stud",Reddish Brown,male,young adult,smile
