"","item_number","description","category","item_link","minifigs_link","color_link","Name"
"848","17221pb01","Minifigure, Hair Short, Bowl Cut with Black Side Locks and Top Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=17221pb01","https://www.bricklink.com/catalogItemIn.asp?P=17221pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=17221pb01#T=C","Bright Light Yellow"
"849","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Black"
"850","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Bright Light Yellow"
"851","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Dark Azure"
"852","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Dark Brown"
"853","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Dark Orange"
"854","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Orange"
"855","35701","Minifigure, Hair Short, Parted with Two Pigtails, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=35701","https://www.bricklink.com/catalogItemIn.asp?P=35701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=35701#T=C","Reddish Brown"
"856","11906","Minifigure, Hair Small Braids and Fan Shaped Ponytail","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11906","https://www.bricklink.com/catalogItemIn.asp?P=11906&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11906#T=C","Light Bluish Gray"
"857","68212","Minifigure, Hair Small Stud Size Spiky Tuft","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68212","https://www.bricklink.com/catalogItemIn.asp?P=68212&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68212#T=C","Black"
"858","68212","Minifigure, Hair Small Stud Size Spiky Tuft","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68212","https://www.bricklink.com/catalogItemIn.asp?P=68212&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68212#T=C","Bright Light Orange"
"859","68212","Minifigure, Hair Small Stud Size Spiky Tuft","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68212","https://www.bricklink.com/catalogItemIn.asp?P=68212&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68212#T=C","Bright Light Yellow"
"860","68212","Minifigure, Hair Small Stud Size Spiky Tuft","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68212","https://www.bricklink.com/catalogItemIn.asp?P=68212&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68212#T=C","Dark Turquoise"
"861","68212","Minifigure, Hair Small Stud Size Spiky Tuft","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68212","https://www.bricklink.com/catalogItemIn.asp?P=68212&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68212#T=C","Olive Green"
"862","68212","Minifigure, Hair Small Stud Size Spiky Tuft","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68212","https://www.bricklink.com/catalogItemIn.asp?P=68212&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68212#T=C","Yellow"
"863","55532","Minifigure, Hair Smooth Mop Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=55532","https://www.bricklink.com/catalogItemIn.asp?P=55532&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=55532#T=C","Black"
"864","55532","Minifigure, Hair Smooth Mop Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=55532","https://www.bricklink.com/catalogItemIn.asp?P=55532&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=55532#T=C","Dark Brown"
"865","55532","Minifigure, Hair Smooth Mop Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=55532","https://www.bricklink.com/catalogItemIn.asp?P=55532&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=55532#T=C","Yellow"
"866","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Black"
"867","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Bright Light Orange"
"868","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Bright Light Yellow"
"869","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Coral"
"870","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Dark Azure"
"871","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Dark Brown"
"872","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Dark Orange"
"873","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Dark Red"
"874","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Dark Tan"
"875","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Light Aqua"
"876","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Light Bluish Gray"
"877","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Light Yellow"
"878","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Medium Nougat"
"879","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Orange"
"880","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Red"
"881","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Reddish Brown"
"882","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Sand Blue"
"883","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Tan"
"884","98385","Minifigure, Hair Spiked","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=98385","https://www.bricklink.com/catalogItemIn.asp?P=98385&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=98385#T=C","Yellow"
"885","15705","Minifigure, Hair Spiked and Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15705","https://www.bricklink.com/catalogItemIn.asp?P=15705&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15705#T=C","Dark Brown"
"886","11423pb01","Minifigure, Hair Spiked Braid and Beard with White Braids Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11423pb01","https://www.bricklink.com/catalogItemIn.asp?P=11423pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11423pb01#T=C","Light Bluish Gray"
"887","25976","Minifigure, Hair Spiked Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=25976","https://www.bricklink.com/catalogItemIn.asp?P=25976&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=25976#T=C","Dark Brown"
"888","24792","Minifigure, Hair Spiked Sloping Right","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=24792","https://www.bricklink.com/catalogItemIn.asp?P=24792&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=24792#T=C","White"
"889","24792pb01","Minifigure, Hair Spiked Sloping Right with Light Bluish Gray Highlights Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=24792pb01","https://www.bricklink.com/catalogItemIn.asp?P=24792pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=24792pb01#T=C","White"
"890","24787","Minifigure, Hair Spiked Tall Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=24787","https://www.bricklink.com/catalogItemIn.asp?P=24787&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=24787#T=C","Orange"
"891","62699pb02","Minifigure, Hair Spiked Top with Lime Streaks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62699pb02","https://www.bricklink.com/catalogItemIn.asp?P=62699pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62699pb02#T=C","White"
"892","62699pb01","Minifigure, Hair Spiked Top with Orange Streaks Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62699pb01","https://www.bricklink.com/catalogItemIn.asp?P=62699pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62699pb01#T=C","Black"
"893","62699","Minifigure, Hair Spiked Top, Plain","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62699","https://www.bricklink.com/catalogItemIn.asp?P=62699&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62699#T=C","Black"
"894","62699","Minifigure, Hair Spiked Top, Plain","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62699","https://www.bricklink.com/catalogItemIn.asp?P=62699&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62699#T=C","Light Bluish Gray"
"895","62699","Minifigure, Hair Spiked Top, Plain","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=62699","https://www.bricklink.com/catalogItemIn.asp?P=62699&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=62699#T=C","White"
"896","11907","Minifigure, Hair Spiked with Braided Beard and Ponytail","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11907","https://www.bricklink.com/catalogItemIn.asp?P=11907&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11907#T=C","Dark Orange"
"897","11907","Minifigure, Hair Spiked with Braided Beard and Ponytail","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11907","https://www.bricklink.com/catalogItemIn.asp?P=11907&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11907#T=C","Red"
"898","65043","Minifigure, Hair Spiky with Widow's Peak","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=65043","https://www.bricklink.com/catalogItemIn.asp?P=65043&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=65043#T=C","Bright Light Yellow"
"899","17630","Minifigure, Hair Straight Cut and Short Ponytail","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=17630","https://www.bricklink.com/catalogItemIn.asp?P=17630&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=17630#T=C","Black"
"900","17630","Minifigure, Hair Straight Cut and Short Ponytail","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=17630","https://www.bricklink.com/catalogItemIn.asp?P=17630&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=17630#T=C","Brown"
"901","17630","Minifigure, Hair Straight Cut and Short Ponytail","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=17630","https://www.bricklink.com/catalogItemIn.asp?P=17630&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=17630#T=C","Dark Brown"
"902","28792pb01","Minifigure, Hair Straight Cut with Short Ponytail with Dark Green Eye Cover with Dark Bluish Gray Markings Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28792pb01","https://www.bricklink.com/catalogItemIn.asp?P=28792pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28792pb01#T=C","Dark Brown"
"903","1989","Minifigure, Hair Swept Back and Wavy with Short Beard","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=1989","https://www.bricklink.com/catalogItemIn.asp?P=1989&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=1989#T=C","Light Bluish Gray"
"904","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Black"
"905","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Bright Green"
"906","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Brown"
"907","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Dark Bluish Gray"
"908","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Dark Brown"
"909","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Green"
"910","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Reddish Brown"
"911","61183","Minifigure, Hair Swept Back Tousled","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=61183","https://www.bricklink.com/catalogItemIn.asp?P=61183&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=61183#T=C","Tan"
